GENOTYPE,d.T3.x,g.T3.x,a.T3.x,d.T.x,g.T.x,a.T.x,Total.Tocotrienols.x,Total.Tocopherols.x,Total.Tocochromanols.x,d.T3.y,g.T3.y,a.T3.y,d.T.y,g.T.y,a.T.y,Total.Tocotrienols.y,Total.Tocopherols.y,Total.Tocochromanols.y
PI596501,0.410489834,13.47786868,7.698254466,0.813902992,49.31248251,11.44139147,21.60311719,61.6727854,83.85588948,0.410489834,15.269903407,7.698254466,1.143802019,50.631649564,13.228353425,21.60311719,61.6727854,83.85588948
PI596502,1.300628561,18.81290337,7.503346332,0.607872412,30.64406893,7.046982312,27.83598851,38.6163853,66.79644762,1.300628561,20.604938097,7.503346332,0.937771439,31.963235984,8.833944267,27.83598851,38.6163853,66.79644762
PI596503,0.322091499,13.55213541,5.799299497,1.097386108,36.24736536,6.988281447,19.65035375,44.30297448,65.33396857,0.322091499,15.344170137,5.799299497,1.427285135,37.566532414,8.775243402,19.65035375,44.30297448,65.33396857
PI596505,0.476857209,26.49635967,7.625703025,1.397665217,44.86709477,8.755221585,34.53731112,54.96732002,89.77568219,0.476857209,28.288394397,7.625703025,1.727564244,46.186261824,10.54218354,34.53731112,54.96732002,89.77568219
PI596627,0.683680072,16.60124479,6.884569402,0.319602543,17.44091087,1.247926982,24.34514316,19.24630915,43.53061067,0.683680072,18.393279517,6.884569402,0.64950157,18.760077924,3.034888937,24.34514316,19.24630915,43.53061067
PI596629,1.054010328,20.93892631,8.156375993,1.071740835,32.10682429,3.246479334,30.26678678,36.51019616,67.49268084,1.054010328,22.730961037,8.156375993,1.401639862,33.425991344,5.033441289,30.26678678,36.51019616,67.49268084
PI597578,1.916053903,33.31061567,8.324258092,0.271854901,11.02575535,3.478799637,43.5998064,14.930168,59.14383509,1.916053903,35.102650397,8.324258092,0.601753928,12.344922404,5.265761592,43.5998064,14.930168,59.14383509
PI597925,0.377978545,19.79528487,5.668626057,0.703625702,34.30740685,1.517106836,25.82171164,36.79216516,62.99052602,0.377978545,21.587319597,5.668626057,1.033524729,35.626573904,3.304068791,25.82171164,36.79216516,62.99052602
PI597926,1.836249782,31.57481265,10.62688789,0.275577619,16.82407236,5.775112186,44.14790261,23.26384314,67.60634433,1.836249782,33.366847377,10.62688789,0.605476646,18.143239414,7.562074141,44.14790261,23.26384314,67.60634433
PI597927,,,4.190114035,2.617852532,44.19113121,5.392764662,,52.0855604,,,,4.190114035,2.947751559,45.510298264,7.179726617,,52.0855604,
PI600729,0.36625051,16.82807289,11.59929177,0.90966538,44.1699588,14.06972733,28.80072317,59.05721518,88.59818212,0.36625051,18.620107617,11.59929177,1.239564407,45.489125854,15.856689285,28.80072317,59.05721518,88.59818212
PI600751,0.469762924,12.41545267,8.946291864,1.431427391,41.05671873,9.586439553,21.73988086,51.88149093,74.28633429,0.469762924,14.207487397,8.946291864,1.761326418,42.375885784,11.373401508,21.73988086,51.88149093,74.28633429
PI600772,1.926026395,9.801579799,16.69216865,0.330350412,29.64617552,16.7769396,28.61509084,46.82512542,75.69725075,1.926026395,11.593614526,16.69216865,0.660249439,30.965342574,18.563901555,28.61509084,46.82512542,75.69725075
PI600791,1.009172994,30.06250647,4.804850058,4.822974501,128.2213574,2.197385531,35.98169647,135.8526529,172.0603469,1.009172994,31.854541197,4.804850058,5.152873528,129.540524454,3.984347486,35.98169647,135.8526529,172.0603469
PI600944,0.695477267,32.11765782,11.10711238,1.704505645,56.36334181,7.574585678,42.0783637,65.86946015,108.1547151,0.695477267,33.909692547,11.10711238,2.034404672,57.682508864,9.361547633,42.0783637,65.86946015,108.1547151
PI600954,2.418839213,39.47537858,9.85037031,3.378099985,45.123172,6.927742224,51.76165284,55.52657624,107.2064492,2.418839213,41.267413307,9.85037031,3.707999012,46.442339054,8.714704179,51.76165284,55.52657624,107.2064492
PI600955,0.442297647,9.109296065,5.729179454,0.609173485,21.75092417,4.586460695,15.35337833,26.87003477,43.0546581,0.442297647,10.901330792,5.729179454,0.939072512,23.070091224,6.37342265,15.35337833,26.87003477,43.0546581
PI600956,2.260369974,25.82084923,7.314017242,0.693510421,16.65392906,6.234200367,35.21494545,23.41721778,59.34581939,2.260369974,27.612883957,7.314017242,1.023409448,17.973096114,8.021162322,35.21494545,23.41721778,59.34581939
PI600957,0.701698392,32.19714644,13.48147988,1.385710112,43.65628253,7.426133742,46.70298742,52.95161292,99.66246586,0.701698392,33.989181167,13.48147988,1.715609139,44.975449584,9.213095697,46.70298742,52.95161292,99.66246586
PI600958,0.220053655,14.72050614,7.307406349,0.319324758,26.42033382,14.07044402,22.37288726,41.04443008,63.49173814,0.220053655,16.512540867,7.307406349,0.649223785,27.739500874,15.857405975,22.37288726,41.04443008,63.49173814
PI600959,0.382429765,7.580224534,9.981896657,-0.152895053,2.993115061,5.546933119,18.17325656,8.794485963,27.31419608,0.382429765,9.372259261,9.981896657,0.177003974,4.312282115,7.333895074,18.17325656,8.794485963,27.31419608
PI600981,0.164775853,5.007632882,7.794838242,0.719448096,31.5544098,8.145252727,12.96009951,40.34255974,54.1024031,0.164775853,6.799667609,7.794838242,1.049347123,32.873576854,9.932214682,12.96009951,40.34255974,54.1024031
PI601004,1.298501559,14.77438237,7.627426788,3.647412081,40.88407919,4.573281347,23.49871737,48.82781983,73.27143127,1.298501559,16.566417097,7.627426788,3.977311108,42.203246244,6.360243302,23.49871737,48.82781983,73.27143127
PI601005,0.25117156,9.238643414,5.850972305,1.631227092,46.55865367,2.001438447,15.62499375,50.55372001,67.01488775,0.25117156,11.030678141,5.850972305,1.961126119,47.877820724,3.788400402,15.62499375,50.55372001,67.01488775
PI601007,0.580418091,16.89694945,6.801733863,0.157327839,18.80278563,4.671353881,24.42739994,24.14136749,49.12395415,0.580418091,18.688984177,6.801733863,0.487226866,20.121952684,6.458315836,24.42739994,24.14136749,49.12395415
PI601008,0.674294917,8.773533201,7.336893859,1.667056782,60.63220546,1.204182593,17.00553264,63.58346566,81.21841664,0.674294917,10.565567928,7.336893859,1.996955809,61.951372514,2.991144548,17.00553264,63.58346566,81.21841664
PI601009,1.725996419,18.36362045,6.254516869,1.858502209,40.86932976,4.042150565,25.30157767,46.99284564,72.18006177,1.725996419,20.155655177,6.254516869,2.188401236,42.188496814,5.82911252,25.30157767,46.99284564,72.18006177
PI601026,1.967013793,40.2132708,12.39503057,4.969162472,43.9393849,5.981522129,54.49739411,54.61166353,109.6083449,1.967013793,42.005305527,12.39503057,5.299061499,45.258551954,7.768484084,54.49739411,54.61166353,109.6083449
PI601037,0.372644816,15.13417346,6.807020328,0.400210424,23.0345954,4.058812341,22.55486243,27.83385002,50.70581934,0.372644816,16.926208187,6.807020328,0.730109451,24.353762454,5.845774296,22.55486243,27.83385002,50.70581934
PI601079,0.641274272,21.64510286,5.228423784,0.328279453,12.40307392,4.117274939,27.57657425,16.67847635,44.87769904,0.641274272,23.437137587,5.228423784,0.65817848,13.722240974,5.904236894,27.57657425,16.67847635,44.87769904
PI601080,0.431592732,18.81240453,4.167250063,0.272234411,26.97932263,9.613795075,23.77578751,36.80034365,61.09261906,0.431592732,20.604439257,4.167250063,0.602133438,28.298489684,11.40075703,23.77578751,36.80034365,61.09261906
PI601150,0.297808296,16.0659532,7.435040987,2.102800884,44.97248785,0.628639505,23.80695859,47.98400727,72.52112188,0.297808296,17.857987927,7.435040987,2.432699911,46.291654904,2.41560146,23.80695859,47.98400727,72.52112188
PI601159,0.284213865,7.385703198,8.573775917,0.948884121,38.6770726,8.225818489,16.19292205,47.8540648,64.92069977,0.284213865,9.177737925,8.573775917,1.278783148,39.996239654,10.012780444,16.19292205,47.8540648,64.92069977
PI601170,1.462302287,13.9940831,2.787946358,1.389189332,46.19383513,0.35380583,19.76714505,48.29640712,68.56540289,1.462302287,15.786117827,2.787946358,1.719088359,47.513002184,2.140767785,19.76714505,48.29640712,68.56540289
PI601171,1.183219902,26.62017985,10.26416501,0.806552085,29.39844976,6.488172319,38.26442672,36.82576636,75.8298266,1.183219902,28.412214577,10.26416501,1.136451112,30.717616814,8.275134274,38.26442672,36.82576636,75.8298266
PI601172,0.189441268,3.602884847,7.773862581,0.488276229,8.048767763,5.771588287,11.50196448,14.35086574,26.36828054,0.189441268,5.394919574,7.773862581,0.818175256,9.367934817,7.558550242,11.50196448,14.35086574,26.36828054
PI601190,0.19961066,7.746223954,5.674789789,1.462374097,39.90061147,1.730679295,13.77137669,43.45787571,58.10523032,0.19961066,9.538258681,5.674789789,1.792273124,41.219778524,3.51764125,13.77137669,43.45787571,58.10523032
PI601191,1.435578298,34.74422884,10.73254788,4.250738264,36.66695936,5.151213928,48.17555569,46.30015689,94.26167877,1.435578298,36.536263567,10.73254788,4.580637291,37.986126414,6.938175883,48.17555569,46.30015689,94.26167877
PI601208,0.143835544,1.285347198,10.53467322,3.212678141,59.37045958,11.2521404,11.83163424,74.129887,86.1157823,0.143835544,3.077381925,10.53467322,3.542577168,60.689626634,13.039102355,11.83163424,74.129887,86.1157823
PI601209,0.758643339,16.20074654,6.006496154,2.180767807,45.4364319,10.66743383,23.10730879,58.90919163,82.09850229,0.758643339,17.992781267,6.006496154,2.510666834,46.755598954,12.454395785,23.10730879,58.90919163,82.09850229
PI601210,1.060730487,30.5539936,10.23314166,0.941800098,32.24331078,6.177645006,41.97247231,39.48650674,82.1980217,1.060730487,32.346028327,10.23314166,1.271699125,33.562477834,7.964606961,41.97247231,39.48650674,82.1980217
PI601211,0.968532572,43.50392678,8.904866933,0.865794669,36.99138778,6.931144679,53.69621006,44.85404906,99.18759516,0.968532572,45.295961507,8.904866933,1.195693696,38.310554834,8.718106634,53.69621006,44.85404906,99.18759516
PI601229,0.193797652,3.924702246,5.258431311,0.279031544,19.99422556,8.884101575,9.269592619,29.18603999,39.45892951,0.193797652,5.716736973,5.258431311,0.608930571,21.313392614,10.67106353,9.269592619,29.18603999,39.45892951
PI601269,0.27663455,4.892429923,6.650435091,0.610776843,18.29710612,3.696219609,11.60397472,22.5694583,35.09270526,0.27663455,6.68446465,6.650435091,0.94067587,19.616273174,5.483181564,11.60397472,22.5694583,35.09270526
PI601270,0.460047495,14.79862494,7.493082069,1.777840033,45.88809766,-0.068384662,22.81218306,47.49324948,71.02089224,0.460047495,16.590659667,7.493082069,2.10773906,47.207264714,1.718577293,22.81218306,47.49324948,71.02089224
PI601300,0.1907256,7.627209129,8.471820913,2.725150362,85.70199375,10.32928168,16.36753297,99.12050859,115.8821013,0.1907256,9.419243856,8.471820913,3.055049389,87.021160804,12.116243635,16.36753297,99.12050859,115.8821013
PI601301,0.69812677,31.71429017,12.76762893,0.505319447,34.95238918,9.943684768,43.73157812,45.73908623,88.77290536,0.69812677,33.506324897,12.76762893,0.835218474,36.271556234,11.730646723,43.73157812,45.73908623,88.77290536
PI601316,0.447747407,8.306554974,4.520674098,1.168897053,41.9265272,7.284979442,13.37929104,51.07028159,64.53198457,0.447747407,10.098589701,4.520674098,1.49879608,43.245694254,9.071941397,13.37929104,51.07028159,64.53198457
PI601317,0.495318429,5.545430377,9.311960816,1.294156032,55.28277318,10.15385655,15.46397565,67.00482543,83.32149512,0.495318429,7.337465104,9.311960816,1.624055059,56.601940234,11.940818505,15.46397565,67.00482543,83.32149512
PI601318,0.724326601,11.16865049,5.768298031,7.116151302,115.8479391,2.725180317,17.92508028,126.0691247,144.767686,0.724326601,12.960685217,5.768298031,7.446050329,117.167106154,4.512142272,17.92508028,126.0691247,144.767686
PI601319,0.216040553,10.54902166,7.558276286,1.592816193,47.25591278,1.858603104,18.50393731,50.91416974,69.90527508,0.216040553,12.341056387,7.558276286,1.92271522,48.575079834,3.645565059,18.50393731,50.91416974,69.90527508
PI601320,0.334371242,6.258096288,8.577310549,1.7265793,15.87852888,13.32898382,15.29280838,30.66066409,46.27357666,0.334371242,8.050131015,8.577310549,2.056478327,17.197695934,15.115945775,15.29280838,30.66066409,46.27357666
PI601321,0.493027823,12.82059059,5.147664408,0.828343836,31.79886633,4.670309842,18.60698214,37.49674865,56.20203207,0.493027823,14.612625317,5.147664408,1.158242863,33.118033384,6.457271797,18.60698214,37.49674865,56.20203207
PI601322,1.172754103,21.77863784,7.55500338,0.328859122,31.77995809,9.039361448,30.68014007,41.1389055,72.79295176,1.172754103,23.570672567,7.55500338,0.658758149,33.099125144,10.826323403,30.68014007,41.1389055,72.79295176
PI601331,1.175083525,18.55970205,8.039304548,3.467334006,67.12264792,5.251351022,27.85384556,75.56251462,103.5152137,1.175083525,20.351736777,8.039304548,3.797233033,68.441814974,7.038312977,27.85384556,75.56251462,103.5152137
PI601332,1.139169419,19.15343483,13.84958895,2.647451818,51.83386324,14.20440767,34.20547484,68.36644508,102.8394272,1.139169419,20.945469557,13.84958895,2.977350845,53.153030294,15.991369625,34.20547484,68.36644508,102.8394272
PI601360,0.524863916,2.453917914,5.615795361,1.900467281,41.55564783,11.9191518,8.544813637,55.19853233,64.02206895,0.524863916,4.245952641,5.615795361,2.230366308,42.874814884,13.706113755,8.544813637,55.19853233,64.02206895
PI601361,2.879920487,15.41490003,5.179197761,1.922468561,38.06665565,8.497414473,23.68204575,48.83920378,73.14428975,2.879920487,17.206934757,5.179197761,2.252367588,39.385822704,10.284376428,23.68204575,48.83920378,73.14428975
PI601362,1.978306485,37.35285769,7.3688768,3.587039531,39.92377164,4.644903686,46.77006527,48.15016669,95.81265205,1.978306485,39.144892417,7.3688768,3.916938558,41.242938694,6.431865641,46.77006527,48.15016669,95.81265205
PI601374,0.385344156,12.7298402,11.16335571,0.561194819,18.88921577,10.28234324,24.43533587,30.22256893,55.11936981,0.385344156,14.521874927,11.16335571,0.891093846,20.208382824,12.069305195,24.43533587,30.22256893,55.11936981
PI601375,1.653266915,25.56489806,6.14479775,1.830743572,43.26745839,5.764728659,33.40365581,51.24684134,84.95358533,1.653266915,27.356932787,6.14479775,2.160642599,44.586625444,7.551690614,33.40365581,51.24684134,84.95358533
PI601377,1.231081969,37.13209998,12.03796677,2.598434447,34.34466438,15.55225747,50.53790021,52.60513093,103.3797041,1.231081969,38.924134707,12.03796677,2.928333474,35.663831434,17.339219425,50.53790021,52.60513093,103.3797041
PI601378,0.651884738,15.50793078,15.64195455,2.989552926,36.68112038,7.845029599,31.92202573,48.07002679,80.73556836,0.651884738,17.299965507,15.64195455,3.319451953,38.000287434,9.631991554,31.92202573,48.07002679,80.73556836
PI601402,0.96801269,17.22433963,9.217402139,0.026181365,5.225045508,4.643720009,27.71959987,9.798767173,37.78049015,0.96801269,19.016374357,9.217402139,0.356080392,6.544212562,6.430681964,27.71959987,9.798767173,37.78049015
PI601403,0.880877197,20.88259695,7.097028705,0.721868358,19.27136539,4.367626391,28.91007053,23.90778048,53.65006857,0.880877197,22.674631677,7.097028705,1.051767385,20.590532444,6.154588346,28.91007053,23.90778048,53.65006857
PI601404,0.370998802,10.3950797,12.50169906,0.65767501,29.4313598,10.18387072,23.56471452,40.23507792,63.79214715,0.370998802,12.187114427,12.50169906,0.987574037,30.750526854,11.970832675,23.56471452,40.23507792,63.79214715
PI601405,0.118268132,-0.384907292,2.670190052,0.65927095,47.72695154,7.219349768,2.615874068,55.34046199,58.9913576,0.118268132,1.407127435,2.670190052,0.989169977,49.046118594,9.006311723,2.615874068,55.34046199,58.9913576
PI601416,0.371890571,11.66404977,7.230739616,1.431286387,56.66121024,9.211039139,19.4906677,67.53323906,87.25787186,0.371890571,13.456084497,7.230739616,1.761185414,57.980377294,10.998001094,19.4906677,67.53323906,87.25787186
PI601417,0.860660817,22.38228671,10.09225239,2.197692138,53.91413597,6.143368579,33.34185627,62.37889765,96.2285052,0.860660817,24.174321437,10.09225239,2.527591165,55.233303024,7.930330534,33.34185627,62.37889765,96.2285052
PI601430,0.255543007,6.115491873,11.42208341,0.526488938,40.91945946,28.46436243,18.07557053,70.0417057,88.48728243,0.255543007,7.9075266,11.42208341,0.856387965,42.238626514,30.251324385,18.07557053,70.0417057,88.48728243
PI601438,0.842562432,20.40442296,5.738001797,1.444022972,82.29451289,10.14271679,26.76781596,93.85010013,121.3698546,0.842562432,22.196457687,5.738001797,1.773921999,83.613679944,11.929678745,26.76781596,93.85010013,121.3698546
PI601439,0.155679018,1.414968402,6.488687211,0.307593778,25.57034516,6.604437185,8.321316675,32.48174977,41.04822554,0.155679018,3.207003129,6.488687211,0.637492805,26.889512214,8.39139914,8.321316675,32.48174977,41.04822554
PI601440,0.977005084,16.11518112,,2.22650151,45.41086534,8.036812434,22.59385307,55.26186594,77.84825882,0.977005084,17.907215847,,2.556400537,46.730032394,9.823774389,22.59385307,55.26186594,77.84825882
PI601441,1.522906272,27.32234065,12.1226965,5.942215661,50.30163497,5.019031604,40.83873655,61.10171954,102.3892076,1.522906272,29.114375377,12.1226965,6.272114688,51.620802024,6.805993559,40.83873655,61.10171954,102.3892076
PI601442,1.431806453,39.46360657,11.63454644,2.221955929,51.8338477,6.838554959,52.46263101,60.94222514,114.2445991,1.431806453,41.255641297,11.63454644,2.551854956,53.153014754,8.625516914,52.46263101,60.94222514,114.2445991
PI601457,0.319500721,6.687488062,5.141914883,0.479759623,31.50971688,15.94136874,12.18282901,48.08280776,60.91811231,0.319500721,8.479522789,5.141914883,0.80965865,32.828883934,17.728330695,12.18282901,48.08280776,60.91811231
PI601458,0.222100546,6.524313722,3.359482765,4.045032691,42.71004224,0.293741554,11.28022451,47.14181819,58.91676449,0.222100546,8.316348449,3.359482765,4.374931718,44.029209294,2.080703509,11.28022451,47.14181819,58.91676449
PI601459,0.199794774,7.442260594,5.992136329,1.905062082,47.97147014,1.791265724,13.7330951,52.13426645,66.26314818,0.199794774,9.234295321,5.992136329,2.234961109,49.290637194,3.578227679,13.7330951,52.13426645,66.26314818
PI601466,0.582752218,10.879333,8.958600978,1.264793018,57.67024526,8.899338058,20.4337479,67.84901701,89.23895327,0.582752218,12.671367727,8.958600978,1.594692045,58.989412314,10.686300013,20.4337479,67.84901701,89.23895327
PI601467,0.836601274,4.839840022,5.084161031,0.337200859,9.060621457,2.968199162,10.80074554,12.62911491,23.8228734,0.836601274,6.631874749,5.084161031,0.667099886,10.379788511,4.755161117,10.80074554,12.62911491,23.8228734
PI601468,0.903697276,17.709931,9.724169551,1.138281963,38.18796687,5.672199545,28.28307758,44.82793604,74.13922659,0.903697276,19.501965727,9.724169551,1.46818099,39.507133924,7.4591615,28.28307758,44.82793604,74.13922659
PI601469,0.341437249,14.27888339,7.834259236,0.365941444,21.74455812,5.509928376,22.24768951,27.53411376,50.22960229,0.341437249,16.070918117,7.834259236,0.695840471,23.063725174,7.296890331,22.24768951,27.53411376,50.22960229
PI601470,0.107863872,3.021973692,8.634447798,1.358241995,26.74015287,13.24136598,11.59883424,41.05433468,53.49989817,0.107863872,4.814008419,8.634447798,1.688141022,28.059319924,15.028327935,11.59883424,41.05433468,53.49989817
PI601489,1.140968192,21.62133585,8.906074143,2.594228879,57.3988448,12.67039838,31.63366882,72.6574626,104.9498378,1.140968192,23.413370577,8.906074143,2.924127906,58.718011854,14.457360335,31.63366882,72.6574626,104.9498378
PI601490,0.430376538,18.08994239,6.689103247,1.355044687,37.5008311,1.724992451,25.34488977,40.50602199,66.49067285,0.430376538,19.881977117,6.689103247,1.684943714,38.819998154,3.511954406,25.34488977,40.50602199,66.49067285
PI601491,0.802368803,32.85910428,,0.426342603,25.10704158,12.93180486,51.53421941,38.85873149,90.65476149,0.802368803,34.651139007,,0.75624163,26.426208634,14.718766815,51.53421941,38.85873149,90.65476149
PI601492,0.521459839,25.1504047,16.01936365,1.063501895,25.93562058,11.78421986,41.87216967,38.83455605,81.56115988,0.521459839,26.942439427,16.01936365,1.393400922,27.254787634,13.571181815,41.87216967,38.83455605,81.56115988
PI601493,0.713261967,26.2448484,4.430372661,0.128006127,8.289803213,3.258826138,31.66425253,11.83840467,43.75933719,0.713261967,28.036883127,4.430372661,0.457905154,9.608970267,5.045788093,31.66425253,11.83840467,43.75933719
PI601494,0.13835277,2.985697263,7.603434797,0.606223318,25.60062027,7.132944319,10.75532818,33.01792638,43.81526742,0.13835277,4.77773199,7.603434797,0.936122345,26.919787324,8.919906274,10.75532818,33.01792638,43.81526742
PI601495,0.341137351,8.841912069,6.27433686,1.512734106,62.50757722,1.907393743,15.34469587,65.8393392,81.92238512,0.341137351,10.633946796,6.27433686,1.842633133,63.826744274,3.694355698,15.34469587,65.8393392,81.92238512
PI601496,0.79484216,14.18431875,6.312690317,1.421906527,37.98122609,5.051160863,20.56895463,44.78993149,65.47372679,0.79484216,15.976353477,6.312690317,1.751805554,39.300393144,6.838122818,20.56895463,44.78993149,65.47372679
PI601497,0.193057041,8.423465999,7.143813246,0.495944835,32.49022733,1.364485152,15.75414476,34.47821583,51.33890869,0.193057041,10.215500726,7.143813246,0.825843862,33.809394384,3.151447107,15.75414476,34.47821583,51.33890869
PI601498,0.156537177,6.23016837,8.029914868,0.264150412,13.79061479,15.84883535,14.36485474,29.93956182,44.8825992,0.156537177,8.022203097,8.029914868,0.594049439,15.109781844,17.635797305,14.36485474,29.93956182,44.8825992
PI601499,1.072693972,23.42235549,9.324462121,0.660161817,40.67984201,7.41826964,34.10373853,48.88320453,83.76178134,1.072693972,25.214390217,9.324462121,0.990060844,41.999009064,9.205231595,34.10373853,48.88320453,83.76178134
PI601500,0.972932975,24.19671137,9.986432921,0.602951495,23.1932106,4.973447313,35.01096655,28.72504372,64.57760334,0.972932975,25.988746097,9.986432921,0.932850522,24.512377654,6.760409268,35.01096655,28.72504372,64.57760334
PI601501,0.155894745,0.967851098,15.46032981,1.735595357,26.81400524,13.56436342,16.38693529,41.63610694,58.35663142,0.155894745,2.759885825,15.46032981,2.065494384,28.133172294,15.351325375,16.38693529,41.63610694,58.35663142
PI601502,0.741884678,27.91360489,9.964809233,1.517765138,27.62060642,4.062486692,38.27691422,33.22677819,72.38514237,0.741884678,29.705639617,9.964809233,1.847664165,28.939773474,5.849448647,38.27691422,33.22677819,72.38514237
PI601558,0.178582104,8.802002951,12.69814328,0.450689707,36.23622922,10.98976662,21.77711341,48.15291099,69.82517567,0.178582104,10.594037678,12.69814328,0.780588734,37.555396274,12.776728575,21.77711341,48.15291099,69.82517567
PI601559,2.072597082,42.33963571,19.6122485,3.240497301,34.02681633,7.436826323,64.01906671,45.40408711,108.8197699,2.072597082,44.131670437,19.6122485,3.570396328,35.345983384,9.223788278,64.01906671,45.40408711,108.8197699
PI601560,1.012461654,32.08945468,5.517468711,3.537248455,67.01141186,8.115777968,38.43373884,78.41197961,117.2795292,1.012461654,33.881489407,5.517468711,3.867147482,68.330578914,9.902739923,38.43373884,78.41197961,117.2795292
PI601561,0.119876891,2.574024737,8.657353467,0.6535084,31.7189035,12.5476859,10.9603298,44.88595956,55.06407964,0.119876891,4.366059464,8.657353467,0.983407427,33.038070554,14.334647855,10.9603298,44.88595956,55.06407964
PI601562,1.273115507,12.38248723,5.603911183,1.740322477,43.02264887,11.91926048,19.35432464,56.92916182,76.94635883,1.273115507,14.174521957,5.603911183,2.070221504,44.341815924,13.706222435,19.35432464,56.92916182,76.94635883
PI601563,1.881932066,53.54548636,6.620556318,0.743277494,49.72853229,2.719963527,62.05801913,53.40104138,116.4016279,1.881932066,55.337521087,6.620556318,1.073176521,51.047699344,4.506925482,62.05801913,53.40104138,116.4016279
PI601564,0.661415241,5.015989936,7.058192709,0.820261387,31.19371924,6.487693873,12.72136649,38.47933351,52.0742057,0.661415241,6.808024663,7.058192709,1.150160414,32.512886294,8.274655828,12.72136649,38.47933351,52.0742057
PI601565,0.126685831,3.334612817,6.369293482,0.666250115,33.54500522,8.7198582,9.885223974,43.09542847,53.67227873,0.126685831,5.126647544,6.369293482,0.996149142,34.864172274,10.506820155,9.885223974,43.09542847,53.67227873
PI601566,0.528563229,25.29517546,6.948435254,1.448176548,70.07040944,6.110171316,32.78640335,77.73546712,111.2268621,0.528563229,27.087210187,6.948435254,1.778075575,71.389576494,7.897133271,32.78640335,77.73546712,111.2268621
PI601567,0.215107575,5.215438321,4.108303244,1.534388371,40.29073495,1.481940736,9.73831803,43.63391977,54.18484081,0.215107575,7.007473048,4.108303244,1.864287398,41.609902004,3.268902691,9.73831803,43.63391977,54.18484081
PI601569,0.208295268,6.832888833,4.307260336,0.754687098,29.74148927,1.626876281,11.56514591,32.33096108,43.57665614,0.208295268,8.62492356,4.307260336,1.084586125,31.060656324,3.413838236,11.56514591,32.33096108,43.57665614
PI601570,0.265858385,7.784580707,1.767696242,1.222272375,45.44949148,0.410630694,10.99476011,47.159702,58.49942992,0.265858385,9.576615434,1.767696242,1.552171402,46.768658534,2.197592649,10.99476011,47.159702,58.49942992
PI601572,0.314261466,9.480106936,10.6452227,1.879097907,53.46705579,8.443129603,20.45130244,63.84498451,84.25048387,0.314261466,11.272141663,10.6452227,2.208996934,54.786222844,10.230091558,20.45130244,63.84498451,84.25048387
PI601573,0.681817262,16.37006368,10.18708718,0.853285826,25.87629515,6.579221449,27.20822669,33.24961297,61.71431662,0.681817262,18.162098407,10.18708718,1.183184853,27.195462204,8.366183404,27.20822669,33.24961297,61.71431662
PI601574,0.522073883,20.096486,10.99836438,0.988345765,43.74035579,6.146772283,31.46069076,50.74432357,82.97783357,0.522073883,21.888520727,10.99836438,1.318244792,45.059522844,7.933734238,31.46069076,50.74432357,82.97783357
PI601575,0.629450409,22.65591801,8.409271952,1.137700721,26.96680987,6.731116427,31.83048743,34.72193043,67.7963097,0.629450409,24.447952737,8.409271952,1.467599748,28.285976924,8.518078382,31.83048743,34.72193043,67.7963097
PI601576,0.36434322,10.51257674,12.54811887,0.397139822,18.93838205,13.73999642,23.57402012,32.66234619,56.5768778,0.36434322,12.304611467,12.54811887,0.727038849,20.257549104,15.526958375,23.57402012,32.66234619,56.5768778
PI601583,0.331498719,14.7676504,7.239669391,2.226333351,52.40778485,0.269897571,22.37853403,54.98498128,77.79474565,0.331498719,16.559685127,7.239669391,2.556232378,53.726951904,2.056859526,22.37853403,54.98498128,77.79474565
PI601610,0.474071096,17.72714024,8.02162639,1.644751089,42.04274197,7.740134759,26.40364783,51.64868797,78.81995036,0.474071096,19.519174967,8.02162639,1.974650116,43.361909024,9.527096714,26.40364783,51.64868797,78.81995036
PI601611,0.8921189,36.47871642,8.311838429,2.257301023,48.34447822,11.12529683,45.87094894,61.81764912,107.7878635,0.8921189,38.270751147,8.311838429,2.58720005,49.663645274,12.912258785,45.87094894,61.81764912,107.7878635
PI601612,1.412256237,23.12808174,6.779227376,1.413007379,29.74943782,7.416761328,31.02588601,38.28864029,69.87738823,1.412256237,24.920116467,6.779227376,1.742906406,31.068604874,9.203723283,31.02588601,38.28864029,69.87738823
PI601658,1.237178229,18.86891357,5.213587964,-0.040780142,9.215530307,1.487961285,25.46497457,10.84256705,37.15272825,1.237178229,20.660948297,5.213587964,0.289118885,10.534697361,3.27492324,25.46497457,10.84256705,37.15272825
PI601683,0.490737292,19.45129388,7.551755206,0.012079277,3.459100522,4.509669317,27.69657233,8.275912676,36.0653131,0.490737292,21.243328607,7.551755206,0.341978304,4.778267576,6.296631272,27.69657233,8.275912676,36.0653131
PI601684,1.106501667,25.3718324,4.355852639,0.436118087,4.535052052,2.930810002,30.85049895,7.759820987,39.15606655,1.106501667,27.163867127,4.355852639,0.766017114,5.854219106,4.717771957,30.85049895,7.759820987,39.15606655
PI601685,0.764012619,12.4114599,8.468749334,0.616206949,24.75465184,9.160617041,21.75130038,34.30131604,56.58526595,0.764012619,14.203494627,8.468749334,0.946105976,26.073818894,10.947578996,21.75130038,34.30131604,56.58526595
PI601686,1.854361834,23.10445196,8.710490601,1.126223167,41.62385182,9.176085588,33.64725808,51.78848455,86.14319632,1.854361834,24.896486687,8.710490601,1.456122194,42.943018874,10.963047543,33.64725808,51.78848455,86.14319632
