"LCMS.Plate","Envelope","PedId","RecId","Source","Gen","Pedigree","ID","Year","Tier","Plot","Range","Pass","Comments","Event.Name","Seed.Packaged.","Grind.Tube","Tube.Position","Datafile","Riboflavin","Nicotinic.Acid","Nicotinamide","Thiamine..13C.","Thiamine..d3.","Pyridoxal","Pyridoxamine","Pyridoxic.Acid","Pyridoxine","Trigonelline"
"Ames17-BV-06L","Ames17-EN-0997",3876692,3875507,"17SJMY:0997",1287,"A632HT","Ames 23468",2017,2,997,14,37,"0","0","Yes","Ames17-GT-1469","E08","Ames17-BV-06L - 83",0.760415696,6.309618418,2.868825928,2.764432289,3.059795911,1.714766595,1.463052177,1.661707658,0.193685182,31.83819959
"Ames17-BV-06L","Ames17-EN-0998",3876693,3875508,"17SJMY:0998",529,"MS68","Ames 24711",2017,2,998,14,38,"0","0","Yes","Ames17-GT-0874","H01","Ames17-BV-06L - 112",0.751774608,6.463020241,2.552894618,4.603005122,5.128223547,2.755751164,3.995517781,1.494999397,0.551390327,34.5934224
"Ames17-BV-06L","Ames17-EN-0999",3876694,3875509,"17SJMY:0999",243,"MS75","Ames 24715",2017,2,999,14,39,"0","0","Yes","Ames17-GT-0475","H09","Ames17-BV-06L - 120",0.878367966,10.78115601,3.792129766,1.477567043,1.567919868,1.711018883,1.879679532,2.114430103,0.243296919,32.15370145
"Ames17-BV-14L ","Ames17-EN-0964",3876659,3875474,"17SJMY:0964",607,"SD46","PI 524970",2017,2,0,14,4,"0","0","Yes","Ames17-GT-0239","C06","Ames17-BV-14L - 46",0.911295785,4.265273386,2.820151528,2.639215131,2.843845575,3.209890581,1.766869428,1.695930712,0.188405082,37.5149023
"Ames17-BV-06L","Ames17-EN-1000",3876695,3875510,"17SJMY:1000",374,"MS116","Ames 24729",2017,2,1000,14,40,"0","0","Yes","Ames17-GT-1008","E10","Ames17-BV-06L - 85",0.895521,6.50031576,3.635332639,2.616648173,2.7887014,2.517603298,2.673730138,2.103056554,0.215878828,39.56143099
"Ames17-BV-16L ","Ames17-EN-1841",3880534,3879359,"17SJMY:1841",1539,"T175","PI 638594",2017,3,1841,14,45,"0","0","Yes","Ames17-GT-0051","D07","Ames17-BV-16L - 59",0.679047564,5.698097158,2.963903238,2.587249168,2.958381527,2.62459006,2.009801007,1.379342567,0.272183096,39.64637961
"Ames17-BV-16L ","Ames17-EN-1842",3880535,3879360,"17SJMY:1842",1272,"LH1","PI 644101",2017,3,1842,14,46,"0","0","Yes","Ames17-GT-0295","C10","Ames17-BV-16L - 50",0.651767694,3.202203125,2.87084154,2.658847693,3.104327614,2.343555177,2.051319014,2.386998198,0.418991951,32.83406319
"Ames17-BV-16L ","Ames17-EN-1843",3880536,3879361,"17SJMY:1843",1358,"SW 322","Ames 2329",2017,3,1843,14,47,"0","0","Yes","Ames17-GT-1791","B06","Ames17-BV-16L - 34",0.707341212,6.606062683,3.572329122,2.514777202,2.797153089,2.24531404,2.230230794,2.156858161,0.407474105,24.53860127
"Ames17-BV-16L ","Ames17-EN-1844",3880537,3879362,"17SJMY:1844",966,"Yong 28","Ames 2333",2017,3,1844,14,48,"0","0","Yes","Ames17-GT-0341","E08","Ames17-BV-16L - 82",0.596077122,3.860183038,2.711841086,2.486510805,2.829768571,3.264651882,2.298106659,2.070041516,0.163834969,39.55006444
"Ames17-BV-16L ","Ames17-EN-1845",3880538,3879363,"17SJMY:1845",967,"Ye 4","Ames 2335",2017,3,1845,14,49,"0","0","Yes","Ames17-GT-0329","E05","Ames17-BV-16L - 79",0.728446246,6.539078344,3.43617649,3.888840946,4.725354259,3.47678745,2.191880488,4.096519454,0.127731527,63.04140132
"Ames17-BV-14L ","Ames17-EN-0965",3876660,3875475,"17SJMY:0965",1428,"LH205","PI 537099",2017,2,0,14,5,"0","0","Yes","Ames17-GT-0108","C08","Ames17-BV-14L - 48",0.958937899,11.78539726,3.260308957,1.875448428,1.999460864,1.811992978,2.102124659,2.308304379,0.234466659,47.64386384
"Ames17-BV-16L ","Ames17-EN-1846",3880539,3879364,"17SJMY:1846",1360,"GA212","Ames 10249",2017,3,1846,14,50,"0","0","Yes","Ames17-GT-0131","E01","Ames17-BV-16L - 75",0.69010697,7.561588688,3.091675505,2.83561319,3.400731439,1.888720455,2.385152515,0.959864527,0.265225973,24.01577193
"Ames17-BV-16L ","Ames17-EN-1847",3880540,3879365,"17SJMY:1847",1457,"89S4154","Ames 12822",2017,3,1847,14,51,"0","0","Yes","Ames17-GT-1473","B10","Ames17-BV-16L - 38",0.733190891,4.690473103,2.973114812,2.2911735,2.418123946,2.461035152,2.47301803,2.209849137,0.173426962,25.03668742
"Ames17-BV-16L ","Ames17-EN-1848",3880541,3879366,"17SJMY:1848",1245,"Va36A","Ames 14116",2017,3,1848,14,52,"0","0","Yes","Ames17-GT-0311","B05","Ames17-BV-16L - 33",0.918372183,5.456983779,2.884569817,3.420492129,3.848138383,2.389293981,1.468761089,2.107215828,0.400901531,29.15175836
"Ames17-BV-16L ","Ames17-EN-1849",3880542,3879367,"17SJMY:1849",1040,"VaW6","Ames 19000",2017,3,1849,14,53,"0","0","Yes","Ames17-GT-0071","B11","Ames17-BV-16L - 39",0.786619455,4.972842384,2.890840497,2.753647671,3.116659159,1.601220743,1.771312323,1.490879735,0.101390977,18.55852152
"Ames17-BV-16L ","Ames17-EN-1850",3880543,3879368,"17SJMY:1850",834,"Va16","Ames 19001",2017,3,1850,14,54,"0","0","Yes","Ames17-GT-1685","E06","Ames17-BV-16L - 80",0.752742648,4.202094125,2.82896379,2.7494082,3.16350991,2.767681704,3.346638529,1.666104843,0.298725868,19.00874612
"Ames17-BV-16L ","Ames17-EN-1851",3880544,3879369,"17SJMY:1851",1,"B73","14SJMY:Breed:0001",2017,3,1851,14,55,"0","Check","Yes","Ames17-GT-0337","C05","Ames17-BV-16L - 45",0.75525179,4.991945376,2.711841086,2.193291563,2.558395579,3.297577431,1.438412419,1.894546329,0.104070007,46.6962659
"Ames17-BV-16L ","Ames17-EN-1852",3880545,3879370,"17SJMY:1852",1655,"Va17","Ames 19002",2017,3,1852,14,56,"0","0","Yes","Ames17-GT-0066","E11","Ames17-BV-16L - 85",0.974477348,9.585362407,3.609918328,2.488706119,2.860934654,1.636699169,1.77758353,2.081368853,0.566843649,42.10153844
"Ames17-BV-16L ","Ames17-EN-1853",3880546,3879371,"17SJMY:1853",1277,"Va24","Ames 19008",2017,3,1853,14,57,"0","0","Yes","Ames17-GT-0661","E04","Ames17-BV-16L - 78",0.885714214,5.428588238,2.612074357,2.510680961,2.941632954,2.208375854,1.578525335,2.292240788,0.537126539,24.55398597
"Ames17-BV-16L ","Ames17-EN-1854",3880547,3879372,"17SJMY:1854",1251,"Va39","Ames 19012",2017,3,1854,14,58,"0","0","Yes","Ames17-GT-0823","D12","Ames17-BV-16L - 64",0.920142627,7.382025896,3.259509318,3.196509414,3.789911269,2.844644278,1.572531493,2.979632233,0.720015294,58.23355636
"Ames17-BV-16L ","Ames17-EN-1855",3880548,3879373,"17SJMY:1855",941,"C103","Ames 19284",2017,3,1855,14,59,"0","0","Yes","Ames17-GT-0075","D10","Ames17-BV-16L - 62",0.77486872,3.481090743,2.910709432,2.381718674,2.818824652,2.816352016,1.744075058,1.590019389,0.363828745,29.2401665
"Ames17-BV-14L ","Ames17-EN-0966",3876661,3875476,"17SJMY:0966",1249,"Lp215D","PI 547107",2017,2,0,14,6,"0","0","Yes","Ames17-GT-0039","D05","Ames17-BV-14L - 57",0.870072739,8.709821685,2.857784269,1.965553385,2.066308907,2.306364128,3.432585055,0.771618432,0.276425967,29.72191123
"Ames17-BV-16L ","Ames17-EN-1856",3880549,3879374,"17SJMY:1856",1252,"Mo17TRf","Ames 19287",2017,3,1856,14,60,"0","0","Yes","Ames17-GT-0098","B12","Ames17-BV-16L - 40",0.96476703,5.718420782,4.365619584,1.467878079,1.608872836,2.599470796,2.042663538,1.416098073,0.236665433,29.77590726
"Ames17-BV-16L ","Ames17-EN-1857",3880550,3879375,"17SJMY:1857",1145,"Va22","Ames 19328",2017,3,1857,14,61,"0","0","Yes","Ames17-GT-0880","C11","Ames17-BV-16L - 51",0.677558424,5.137819143,3.032980162,1.956170921,2.325898426,2.631377105,3.167228004,1.668845147,0.285097046,40.88707493
"Ames17-BV-16L ","Ames17-EN-1858",3880551,3879376,"17SJMY:1858",1147,"CI90C","Ames 22440",2017,3,1858,14,62,"0","0","Yes","Ames17-GT-1361","C03","Ames17-BV-16L - 43",0.70324842,2.513596757,3.428176467,1.592742366,1.840617453,2.359239969,1.675038047,1.303194375,0.296108624,34.65680112
"Ames17-BV-16L ","Ames17-EN-1859",3880552,3879377,"17SJMY:1859",1286,"K55","Ames 22754",2017,3,1859,14,63,"0","0","Yes","Ames17-GT-0542","D02","Ames17-BV-16L - 54",0.716527462,7.298398347,2.914348699,3.501807724,3.93371102,0.937452106,2.425569644,3.466002954,0.512510996,44.4703831
"Ames17-BV-16L ","Ames17-EN-1860",3880553,3879378,"17SJMY:1860",556,"A622","Ames 23459",2017,3,1860,14,64,"0","0","Yes","Ames17-GT-0402","C07","Ames17-BV-16L - 47",0.723731384,2.557074884,2.852260042,3.702684186,4.37367528,1.187170766,2.531186903,2.79301718,0.441337661,25.98073047
"Ames17-BV-16L ","Ames17-EN-1861",3880554,3879379,"17SJMY:1861",1288,"IDS28","Ames 24575",2017,3,1861,14,65,"popcorn","0","Yes","Ames17-GT-0115","D08","Ames17-BV-16L - 60",0.761487843,3.83062509,2.963097927,2.492294685,2.711184213,3.37233334,1.275269797,1.285509008,0.135656751,47.3561802
"Ames17-BV-16L ","Ames17-EN-1862",3880555,3879380,"17SJMY:1862",948,"IDS69","Ames 24576",2017,3,1862,14,66,"popcorn","0","Yes","Ames17-GT-0103","D06","Ames17-BV-16L - 58",0.763221168,3.435790625,2.567774528,1.929022541,2.146982274,0.89490177,1.672997257,2.454033592,0.223230165,30.30767258
"Ames17-BV-16L ","Ames17-EN-1863",3880556,3879381,"17SJMY:1863",1259,"I198","Ames 24590",2017,3,1863,14,67,"0","0","Yes","Ames17-GT-1244","C04","Ames17-BV-16L - 44",0.784677185,5.425805659,3.968327455,2.276199492,2.575047688,3.565801432,2.054232736,3.51825806,0.747638932,30.26417233
"Ames17-BV-16L ","Ames17-EN-1864",3880557,3879382,"17SJMY:1864",949,"MS132","Ames 24730",2017,3,1864,14,68,"0","0","Yes","Ames17-GT-0253","D09","Ames17-BV-16L - 61",1.192657183,7.346033797,3.90108701,3.2076429,3.525940742,3.774111415,2.28933372,1.919249455,0.66549485,69.74391874
"Ames17-BV-16L ","Ames17-EN-1865",3880558,3879383,"17SJMY:1865",1076,"MS204","Ames 24740",2017,3,1865,14,69,"0","0","Yes","Ames17-GT-0362","D11","Ames17-BV-16L - 63",0.835176211,2.996845055,2.640241321,2.298437622,2.427666541,4.655256404,2.381035409,1.16627339,0.455022922,55.25576019
"Ames17-BV-14L ","Ames17-EN-0967",3876662,3875477,"17SJMY:0967",582,"L 155","PI 550695",2017,2,0,14,7,"0","0","Yes","Ames17-GT-0064","C10","Ames17-BV-14L - 50",0.916046108,6.839642997,3.87019996,2.889617026,3.068994318,3.446707007,1.856481632,1.328595523,0.288602878,36.50880747
"Ames17-BV-16L ","Ames17-EN-1866",3880559,3879384,"17SJMY:1866",1,"B73","14SJMY:Breed:0001",2017,3,1866,14,70,"0","Check","Yes","Ames17-GT-0277","E03","Ames17-BV-16L - 77",0.724031787,4.65661139,2.720395789,2.125600461,2.373309094,3.740403361,1.369781543,1.889828911,0.099276878,45.53212047
"Ames17-BV-16L ","Ames17-EN-1867",3880560,3879385,"17SJMY:1867",1046,"Pa91HT1","Ames 25372",2017,3,1867,14,71,"0","0","Yes","Ames17-GT-0240","E09","Ames17-BV-16L - 83",0.768021301,7.266317063,3.828983168,3.576559866,3.777423704,2.284815995,2.552842796,2.445017589,0.153945067,24.01523109
"Ames17-BV-16L ","Ames17-EN-1868",3880561,3879386,"17SJMY:1868",1180,"Pa91HT3","Ames 25374",2017,3,1868,14,72,"0","0","Yes","Ames17-GT-0077","D01","Ames17-BV-16L - 53",0.944761828,8.025092234,3.546253727,3.032479112,3.202007051,2.145053248,2.467009595,1.952890337,0.254780084,26.04697106
"Ames17-BV-16L ","Ames17-EN-1869",3880562,3879387,"17SJMY:1869",1152,"P8","Ames 26021",2017,3,1869,14,73,"0","0","Yes","Ames17-GT-0306","E10","Ames17-BV-16L - 84",0.848994987,6.561875296,3.023035964,2.728177439,2.866284175,2.149413166,2.179725377,1.752596624,0.561773311,21.85192771
"Ames17-BV-16L ","Ames17-EN-1870",3880563,3879388,"17SJMY:1870",1153,"CI 2","Ames 26115",2017,3,1870,14,74,"0","0","Yes","Ames17-GT-0201","B07","Ames17-BV-16L - 35",0.958910617,6.496896705,3.82950083,2.427278302,2.938454512,4.446035883,3.390666655,2.125126486,0.446071315,58.78116539
"Ames17-BV-16L ","Ames17-EN-1871",3880564,3879389,"17SJMY:1871",876,"CI 20","Ames 26120",2017,3,1871,14,75,"0","0","Yes","Ames17-GT-0594","F01","Ames17-BV-16L - 87",0.784677185,5.150176774,2.585288502,2.298810745,2.54588687,2.769018369,1.901401417,2.897541445,0.119888648,43.64824855
"Ames17-BV-16L ","Ames17-EN-1872",3880565,3879390,"17SJMY:1872",1154,"CI 30","Ames 26124",2017,3,1872,14,76,"0","0","Yes","Ames17-GT-0110","F02","Ames17-BV-16L - 88",1.034119293,7.367715691,3.378971321,3.019649792,3.829366863,3.009391635,3.158016084,1.074362601,0.480384493,34.77336095
"Ames17-BV-16L ","Ames17-EN-1873",3880566,3879391,"17SJMY:1873",877,"CI 75","Ames 26134",2017,3,1873,14,77,"0","0","Yes","Ames17-GT-0191","D03","Ames17-BV-16L - 55",0.718861427,3.920454293,2.658840934,2.658847693,3.028786913,0.740070056,1.93272027,4.642299944,0.632962597,45.61589493
"Ames17-BV-16L ","Ames17-EN-1874",3880567,3879392,"17SJMY:1874",1463,"WX187-2","Ames 26741",2017,3,1874,14,78,"0","0","Yes","Ames17-GT-0055","E07","Ames17-BV-16L - 81",0.939714209,5.769436176,3.227965679,2.188185796,2.390890997,2.84001884,2.231569267,1.72307488,0.328726939,53.67514435
"Ames17-BV-16L ","Ames17-EN-1875",3880568,3879393,"17SJMY:1875",1372,"WX38-11","Ames 26743",2017,3,1875,14,79,"0","0","Yes","Ames17-GT-0230","B09","Ames17-BV-16L - 37",1.044745274,7.671321505,5.900683535,3.086030978,3.690325533,3.199261179,1.91075754,1.866543949,0.152952401,24.98515856
"Ames17-BV-16L ","Ames17-EN-1876",3880569,3879394,"17SJMY:1876",1374,"WXK55","Ames 26751",2017,3,1876,14,80,"0","0","Yes","Ames17-GT-0216","C09","Ames17-BV-16L - 49",0.649651565,6.02068147,2.923153378,3.69268194,4.368249219,1.083448746,1.703152692,3.828254537,0.484939202,65.87569979
"Ames17-BV-16L ","Ames17-EN-1877",3880570,3879395,"17SJMY:1877",1294,"WXW22","Ames 26757",2017,3,1877,14,81,"0","0","Yes","Ames17-GT-0302","F04","Ames17-BV-16L - 90",0.996366204,5.315838392,3.784563034,3.813860118,4.260342159,4.606043213,2.799441892,2.806191564,0.493212793,65.28644771
"Ames17-BV-16L ","Ames17-EN-1878",3880571,3879396,"17SJMY:1878",1589,"H23w","Ames 26777",2017,3,1878,14,82,"0","0","Yes","Ames17-GT-0340","E02","Ames17-BV-16L - 76",0.770888927,6.134870834,2.867793608,2.651223622,3.093765647,1.648360242,1.934446415,3.800635329,0.184333585,65.45979767
"Ames17-BV-16L ","Ames17-EN-1879",3880572,3879397,"17SJMY:1879",1083,"H27w","Ames 26779",2017,3,1879,14,83,"0","0","Yes","Ames17-GT-0969","C08","Ames17-BV-16L - 48",0.770888927,3.463706978,2.911113753,3.359179793,3.975260945,0.771251123,1.47776196,3.169680183,0.143636559,32.47302836
"Ames17-BV-16L ","Ames17-EN-1880",3880573,3879398,"17SJMY:1880",1054,"H28w","Ames 26780",2017,3,1880,14,84,"0","0","Yes","Ames17-GT-0212","F03","Ames17-BV-16L - 89",0.53850395,3.633016904,2.70297886,2.711872528,3.110695397,2.853940501,2.093277877,1.260286713,0.463621679,27.04329125
"Ames17-BV-14L ","Ames17-EN-0969",3876664,3875479,"17SJMY:0969",526,"OC4","PI 553057",2017,2,0,14,9,"0","0","Yes","Ames17-GT-0104","E02","Ames17-BV-14L - 76",0.926484048,6.290845262,3.329084428,3.354002563,3.59378803,1.615852686,2.098632875,1.015345984,0.98607452,45.6048035
"Ames17-BV-03L","Ames17-EN-1040",3876734,3875549,"17SJMY:1040",438,"MS199","Ames 24736",2017,2,1040,15,1,"0","0","Yes","Ames17-GT-1887","D10","Ames17-BV-03L-C - 59",0.859849161,6.83253439,2.027737048,3.175988529,3.613164905,2.589243535,1.458838626,2.752096795,0.276580405,46.74483549
"Ames17-BV-03L","Ames17-EN-1031",3876725,3875540,"17SJMY:1031",772,"R851","NSL 42807",2017,2,1031,15,10,"sweet corn","0","Yes","Ames17-GT-1002","G01","Ames17-BV-03L-C - 96",1.708824653,11.59907492,7.773062975,4.296889318,4.443646679,4.657279433,1.938655982,4.221564992,0.419386099,77.10737769
"Ames17-BV-03L","Ames17-EN-1030",3876724,3875539,"17SJMY:1030",693,"R853","NSL 42808",2017,2,1030,15,11,"sweet corn","0","Yes","Ames17-GT-1917","E08","Ames17-BV-03L-C - 79",2.235980008,15.49045155,9.115026878,5.020709583,6.008495205,2.642527932,3.778376506,5.963895476,1.617621327,90.11966911
"Ames17-BV-03L","Ames17-EN-1029",3876723,3875538,"17SJMY:1029",666,"A659","NSL 81599",2017,2,1029,15,12,"0","0","Yes","Ames17-GT-1408","C05","Ames17-BV-03L-C - 42",1.189858652,6.884296014,4.407451056,3.142964199,3.681606159,3.148520139,2.58237593,1.884353101,0.289432225,32.01802015
"Ames17-BV-03L","Ames17-EN-1027",3876722,3875537,"17SJMY:1027",496,"4F-234 BX 4","PI 198892",2017,2,1027,15,14,"0","0","Yes","Ames17-GT-0876","F09","Ames17-BV-03L-C - 92",1.269343749,9.124071584,4.435294851,2.757114104,3.020246307,1.974878223,2.990283046,2.006790866,0.62966105,27.32579905
"Ames17-BV-03L","Ames17-EN-1026",3876721,3875536,"17SJMY:1026",501,"4F-342 CM 4","PI 198901",2017,2,1026,15,15,"0","0","Yes","Ames17-GT-1118","D02","Ames17-BV-03L-C - 51",0.867608405,5.609894869,2.99156597,2.900929273,3.349382989,1.711414254,2.405263256,1.791789643,0.690252725,45.77937694
"Ames17-BV-06L","Ames17-EN-1025",3876720,3875535,"17SJMY:1025",397,"NY 65 (Neveh Yaar)","PI 200181",2017,2,1025,15,16,"0","0","Yes","Ames17-GT-1101","D06","Ames17-BV-06L - 59",3.856928136,24.61998922,13.0511506,2.720763913,2.855153325,2.158594416,2.404217972,1.799606846,0.976501881,42.36667322
"Ames17-BV-06L","Ames17-EN-1024",3876719,3875534,"17SJMY:1024",398,"NY 476 (Neveh Yaar)","PI 200191",2017,2,1024,15,17,"0","0","Yes","Ames17-GT-0220","E06","Ames17-BV-06L - 81",0.857381456,5.916125219,3.604464464,4.537425984,4.898980056,2.624986697,1.624535112,2.998554664,0.174370356,40.63396016
"Ames17-BV-06L","Ames17-EN-1023",3876718,3875533,"17SJMY:1023",1346,"T8144 INBRED","PI 267167",2017,2,1023,15,18,"0","0","Yes","Ames17-GT-1572","F08","Ames17-BV-06L - 95",1.475742641,6.637280897,3.727744357,3.609103881,3.987363283,3.139512907,2.343757691,2.070248691,0.322259827,32.83059384
"Ames17-BV-06L","Ames17-EN-1022",3876717,3875532,"17SJMY:1022",294,"NO. 1185 INBRED","PI 303938",2017,2,1022,15,19,"0","0","Yes","Ames17-GT-0459","G01","Ames17-BV-06L - 100",0.847215558,5.362890664,3.182909608,3.148126254,3.24607059,3.090598759,3.149229507,1.462507658,0.553542576,47.6150966
"Ames17-BV-03L","Ames17-EN-1039",3876733,3875548,"17SJMY:1039",533,"MS214","Ames 24743",2017,2,1039,15,2,"0","0","Yes","Ames17-GT-1022","G10","Ames17-BV-03L-C - 105",0.845043971,4.988061351,2.486277484,3.192176927,3.834592491,2.702977917,1.307642466,3.441465936,0.309212864,60.23309656
"Ames17-BV-06L","Ames17-EN-1021",3876716,3875531,"17SJMY:1021",676,"T242","PI 340830",2017,2,1021,15,20,"0","0","Yes","Ames17-GT-0377","H07","Ames17-BV-06L - 118",0.937367776,5.332840276,2.649230264,3.078827877,3.521297865,3.505888834,2.014892329,1.111026516,0.272339445,45.03186234
"Ames17-BV-06L","Ames17-EN-1020",3876715,3875530,"17SJMY:1020",483,"BR-17 INBR.FR.SUPERGOLD","PI 340851",2017,2,1020,15,21,"popcorn","0","Yes","Ames17-GT-0726","G12","Ames17-BV-06L - 111",0.814388419,4.302094321,1.911986531,2.489377722,2.733666081,1.613743822,1.286540684,0.917154097,0.238548986,36.49541055
"Ames17-BV-06L","Ames17-EN-1019",3876714,3875529,"17SJMY:1019",377,"STRAIN 451B-4-68(B)","PI 358529",2017,2,1019,15,22,"sweet corn","0","Yes","Ames17-GT-0568","C09","Ames17-BV-06L - 50",1.064581974,5.652810693,4.992327252,3.625337601,3.721157914,0.825831592,2.464629089,2.517729823,1.608157778,31.37894061
"Ames17-BV-06L","Ames17-EN-1018",3876713,3875528,"17SJMY:1018",485,"STRAIN T24-395-68(B)","PI 358536",2017,2,1018,15,23,"sweet corn","0","Yes","Ames17-GT-0518","G11","Ames17-BV-06L - 110",1.261598768,6.402448355,5.698425486,3.046646133,3.313052654,3.671852226,2.889320709,1.81492197,1.403850745,59.50256696
"Ames17-BV-06L","Ames17-EN-1017",3876712,3875527,"17SJMY:1017",600,"CHI-41","PI 391660",2017,2,1017,15,24,"0","0","Yes","Ames17-GT-1059","G06","Ames17-BV-06L - 105",0.827439515,5.740351046,2.647673558,2.608990757,2.758550347,2.514551322,2.177510623,1.510657107,0.389961471,20.85060938
"Ames17-BV-06L","Ames17-EN-1016",3876711,3875526,"17SJMY:1016",681,"TANG CHAO INBRED","PI 405709",2017,2,1016,15,25,"0","0","Yes","Ames17-GT-1523","D04","Ames17-BV-06L - 57",0.753241963,6.048579015,3.951768476,2.566874974,2.738659438,4.248906426,2.062865955,2.528380597,0.199272764,35.9708506
"Ames17-BV-06L","Ames17-EN-1015",3876710,3875525,"17SJMY:1015",300,"HUO BAO MI (JI 0235)","PI 405714",2017,2,1015,15,26,"0","0","Yes","Ames17-GT-1644","H10","Ames17-BV-06L - 121",0.784787994,3.719269115,2.977695191,3.761295009,4.235153706,1.536670252,3.17825278,3.035724298,0.918711313,47.76745328
"Ames17-BV-06L","Ames17-EN-1014",3876709,3875524,"17SJMY:1014",491,"SD44","PI 524969",2017,2,1014,15,27,"0","0","Yes","Ames17-GT-0014","E07","Ames17-BV-06L - 82",0.872463704,8.71649497,3.270015677,2.298561173,2.499525634,2.529451068,2.276555104,1.260452884,0.362306919,30.84236698
"Ames17-BV-06L","Ames17-EN-1013",3876708,3875523,"17SJMY:1013",282,"S 90","PI 535923",2017,2,1013,15,28,"0","0","Yes","Ames17-GT-0990","E04","Ames17-BV-06L - 79",0.769056783,7.922802694,4.437173978,2.620849806,2.840776331,2.845126877,2.143050446,1.065597618,0.143334053,72.84699141
"Ames17-BV-06L","Ames17-EN-1012",3876707,3875522,"17SJMY:1012",608,"LH220Ht","PI 538011",2017,2,1012,15,29,"0","0","Yes","Ames17-GT-0729","H11","Ames17-BV-06L - 122",0.776621276,9.113983588,3.48337588,1.779246156,1.788157482,1.722362792,2.280839241,1.847514468,0.254167511,37.78209324
"Ames17-BV-03L","Ames17-EN-1038",3876732,3875547,"17SJMY:1038",650,"AD 238 DS","Ames 28978",2017,2,1038,15,3,"popcorn","0","Yes","Ames17-GT-0852","B11","Ames17-BV-03L-C - 36",0.942883136,5.856836043,2.533172128,2.058852131,2.181964315,1.197520211,1.171864894,0.620421692,0.081247044,16.26991239
"Ames17-BV-06L","Ames17-EN-1011",3876706,3875521,"17SJMY:1011",1356,"PHP76","PI 543846",2017,2,1011,15,30,"0","0","Yes","Ames17-GT-1475","F07","Ames17-BV-06L - 94",0.854838175,7.135047265,2.874824209,3.503995534,3.736279235,2.293976644,1.966728078,2.142521782,0.332930682,67.30800363
"Ames17-BV-06L","Ames17-EN-1010",3876705,3875520,"17SJMY:1010",290,"PHJ90","PI 548799",2017,2,1010,15,31,"0","0","Yes","Ames17-GT-1890","C02","Ames17-BV-06L - 43",0.801848602,5.69849432,3.375221249,2.181406161,2.451406552,3.279210203,1.688548657,1.466226016,0.293825136,65.2103637
"Ames17-BV-06L","Ames17-EN-1009",3876704,3875519,"17SJMY:1009",895,"LIBC 4","PI 555650",2017,2,1009,15,32,"0","0","Yes","Ames17-GT-0442","F10","Ames17-BV-06L - 97",1.000164594,6.791072946,4.956057359,2.945223749,3.150582533,3.229100881,1.791158,1.749218949,0.476274599,36.85726789
"Ames17-BV-06L","Ames17-EN-1008",3876703,3875518,"17SJMY:1008",615,"ICI 441","PI 559381",2017,2,1008,15,33,"0","0","Yes","Ames17-GT-0756","B02","Ames17-BV-06L - 31",0.759169113,6.520474164,2.493606081,1.786659681,1.944318385,2.527134926,2.240824518,1.316845419,0.26940371,17.79576605
"Ames17-BV-06L","Ames17-EN-1007",3876702,3875517,"17SJMY:1007",830,"OS602","PI 559921",2017,2,1007,15,34,"0","0","Yes","Ames17-GT-1863","F09","Ames17-BV-06L - 96",0.778753695,6.304695848,3.431221705,3.06088026,3.266915679,3.046341975,1.383306419,1.834760431,0.259451858,50.9938463
"Ames17-BV-06L","Ames17-EN-1006",3876701,3875516,"17SJMY:1006",932,"P39","PI 587133",2017,2,1006,15,35,"sweet corn","0","Yes","Ames17-GT-1903","G10","Ames17-BV-06L - 109",1.466874502,5.042699471,6.155453001,2.238737944,2.466918382,1.082635842,2.99741754,5.246506974,1.841806475,28.05086184
"Ames17-BV-07L","Ames17-EN-1005",3876700,3875515,"17SJMY:1005",713,"A619","PI 587139",2017,2,1005,15,36,"0","0","Yes","Ames17-GT-1534","A05","Ames17-BV-07L - 21",0.588956725,3.569141596,3.288444914,3.134233121,3.578271042,2.893578536,3.239954897,1.087454159,0.58209029,19.40884774
"Ames17-BV-06L","Ames17-EN-1004",3876699,3875514,"17SJMY:1004",620,"W153R","PI 587154",2017,2,1004,15,37,"0","0","Yes","Ames17-GT-1056","F06","Ames17-BV-06L - 93",0.817625654,6.117342753,3.697295653,1.9208933,2.05675927,2.488137677,1.677001592,2.061229213,0.179445437,36.41573772
"Ames17-BV-06L","Ames17-EN-1003",3876698,3875513,"17SJMY:1003",746,"B107","PI 597925",2017,2,1003,15,38,"0","0","Yes","Ames17-GT-0447","E02","Ames17-BV-06L - 77",0.932356825,6.410820392,4.09154209,2.275527395,2.513925418,3.243712198,1.713422391,1.112054612,0.275808737,16.44907916
"Ames17-BV-06L","Ames17-EN-1002",3876697,3875512,"17SJMY:1002",401,"FR19","PI 600772",2017,2,1002,15,39,"0","0","Yes","Ames17-GT-0537","G05","Ames17-BV-06L - 104",0.844500124,5.710453385,2.362654874,1.739327172,1.984642524,1.411677935,1.851535979,1.384568875,0.188210571,52.57403255
"Ames17-BV-03L","Ames17-EN-1037",3876731,3875546,"17SJMY:1037",479,"AD 188L","Ames 28985",2017,2,1037,15,4,"popcorn","0","Yes","Ames17-GT-1394","E09","Ames17-BV-03L-C - 80",0.94306037,4.826771454,2.555400964,3.257805564,3.619831261,0.805542433,2.420428999,1.256117574,0.190667146,34.19777089
