"GENOTYPE","d.T3","g.T3","a.T3","d.T","g.T","a.T","Total.Tocotrienols","Total.Tocopherols","Total.Tocochromanols"
"NSL437914",1.013446732,24.14003824,11.47575773,8.033903615,66.67999356,6.232536028,36.8927964,80.88728824,118.2762102
"NSL437915",0.239081304,2.905443971,4.931266974,0.750728908,20.69643773,8.036875507,8.340686024,29.54032247,37.91711382
"NSL437920",0.363415524,12.84214509,7.68161553,1.284618552,40.20531996,12.38900065,20.79851173,53.68757675,75.41689024
"NSL437923",0.439470705,14.96899916,6.202089345,1.588834564,48.96673988,8.262870607,21.89729608,59.22201492,81.86723883
"NSL437925",0.498087417,7.734297457,6.173990733,1.069715925,32.21314187,6.878133149,14.32527056,40.18960695,55.45231758
"NSL437928",0.974538026,13.38419824,2.321759725,0.788319413,33.2942995,0.846070996,18.20663849,34.94046081,52.62799343
"NSL437929",0.828038825,25.05059009,8.869572916,0.650222706,32.97888424,8.91445763,34.85491797,42.49675794,77.51714918
"NSL437930",1.240442883,33.0993602,9.57938495,1.850900449,42.16523326,6.079516095,44.02102392,50.04419021,94.64459754
"NSL437931",0.832744979,13.91924276,6.895437988,1.470900361,50.15236934,10.59919885,21.39599628,61.83406857,84.66364819
"NSL437933",0.796175876,31.14038465,6.564173697,0.917297419,21.57084103,5.079137367,38.48670025,27.64575975,66.681695
"NSL437934",1.352555491,30.79383412,9.046560628,4.128508409,76.59506205,2.698873819,41.34674824,83.25538897,125.0202531
"NSL437935",0.362557647,19.29370636,7.911080497,0.589030053,28.29387709,9.598533407,27.47902742,38.3489231,66.42343528
"NSL437936",1.136532434,18.93377823,8.364646008,1.309935175,35.61378609,5.646823793,28.51931023,42.57083912,71.31896707
"NSL437937",0.852223298,9.76821839,10.30847415,2.145844627,46.78388125,4.49746499,21.13190996,53.52396173,74.4099238
"NSL437939",1.364002196,32.39202994,9.715848997,5.470154793,42.796025,4.605820377,43.62385397,52.69738028,96.42514115
"NSL437940",0.909504978,16.44972349,11.27521701,2.322059471,59.54609045,5.249164349,28.79591891,67.27440968,96.21933613
"NSL437946",0.828495253,10.11777783,11.8766798,1.305690596,19.93965873,5.13075599,22.66998755,26.0692818,48.57037812
"NSL437947",0.249243569,11.48536303,9.30030179,0.594711408,22.96960174,6.034569328,20.95324209,29.66114409,50.75543123
"NSL437952",3.868770792,72.4785118,15.07908097,1.09374511,38.8623972,1.565989504,91.35930697,41.50169508,133.2413366
"NSL437956",0.593931264,17.84679616,9.331935283,0.627613017,19.61187918,7.925856765,27.54001431,28.0947042,56.38928298
"NSL437959",0.878100393,9.504846421,5.145713811,1.756269956,49.61923365,7.057052222,16.26708376,58.67410854,75.11527125
"NSL437960",0.224000408,4.851934394,4.371930563,0.857695191,43.16816362,11.05674478,9.657192886,55.00913521,64.61161657
"NSL437962",0.042417396,5.131546878,7.011228939,1.415433363,37.79192816,7.554962561,12.26974926,46.92800801,59.18721601
"NSL437964",0.2141651,16.83404897,5.035772683,1.750019634,42.31077514,3.384900848,22.09008113,46.91391018,69.38774397
"NSL437966",0.522249118,8.365885592,9.633064747,1.333208679,27.97813419,6.351603803,18.99410261,35.88570782,54.56613337
"NSL437968",0.35255488,10.50574745,5.237751587,0.789930053,26.54320008,6.117638132,16.31959304,33.99865439,50.90952823
"NSL437971",0.431892781,5.336816837,7.869499403,1.211647027,50.09580792,17.30959874,14.50835609,68.5867243,83.37921544
"NSL437973",0.367984065,6.393197116,7.793912898,0.832330008,21.97066972,10.84758694,14.48201486,33.63275646,48.5691453
"NSL437976",0.466882195,3.657956759,9.047438985,1.789366961,38.84834875,13.96720673,13.71353102,54.73701975,68.73267784
"NSL437979",0.038576196,3.8156232,4.08022594,0.865664168,39.87066865,0.283614229,8.012571507,40.89883935,49.33337961
"NSL437980",0.212657554,1.937654994,1.969938805,0.526514315,31.87004348,0.069935325,4.112289309,32.17105481,36.32810659
"NSL437981",0.302030497,1.963159281,4.630321771,1.761464077,42.88596655,12.17966384,7.817218543,56.66102583,64.49177312
"NSL437982",0.182889228,0.806355625,2.830324105,1.567090148,33.85708941,-0.838749749,3.878723569,34.32090766,38.32662482
"NSL437983",0.318088914,3.538714935,4.904872339,1.54335781,39.255225,1.87334898,9.09994683,42.95499782,51.60547519
"NSL437987",0.428496789,5.040940572,5.526721697,3.027298577,41.88716698,8.072002519,11.27962219,53.16372362,65.01167995
"NSL437988",0.860340494,16.32371102,12.16573848,2.723262402,37.93738667,8.361936286,29.55438235,48.85268913,79.0155926
"NSL437989",0.684538823,14.41615348,12.59954019,2.349089179,37.16711493,9.483274507,27.48379043,49.03777229,77.85078799
"NSL437990",0.833559126,15.26418061,10.01565114,2.874756059,38.24737303,6.872253455,26.07377378,48.08970757,75.09982487
"NSL437992",1.242915976,26.59153586,13.08205094,7.59951687,46.25674318,5.810497147,40.97066072,59.92965156,101.3244228
"NSL437993",2.33600267,42.4974252,13.9745368,7.70181499,43.29734876,4.628943284,58.86145301,55.56816994,115.2007292
"NSL437994",1.640051413,39.87082682,14.73975403,4.275472474,45.29138977,6.476161731,55.89664917,56.04313998,112.5718389
"NSL437995",1.858443069,35.17981008,12.13039073,5.343063859,37.7987044,4.596372753,49.16877068,48.29078271,97.76301169
"NSL437996",1.221948933,29.98927221,11.8772453,6.397307177,52.22273134,5.811853316,42.87202438,64.4701855,108.6714352
"NSL437998",1.906769558,8.509375132,7.148796091,3.600785235,46.1599473,7.449065132,17.61828838,57.30251614,75.91712845
"NSL438002",5.678361833,28.30044662,10.25759123,3.862728515,45.23398457,5.751644508,44.24468221,54.94560523,99.27097165
"NSL438005",0.718894519,3.983072212,6.245731936,0.411957294,8.8441909,4.346709664,11.67652115,13.49665564,24.69975679
"NSL438007",2.058876861,15.92538715,8.77913219,3.504788404,59.25204005,6.412411989,27.00407871,69.35034038,96.40214902
"NSL438008",0.160355182,2.964794424,7.352380008,1.040717244,46.01579898,7.483734266,10.39899616,54.68852668,65.05468809
"NSL438009",0.548209281,1.870277646,5.087808713,3.279581942,56.65487472,11.53955012,7.487740706,71.32411811,79.42284187
"NSL438010",1.294211183,5.059484613,5.870116044,3.340324157,57.92757988,9.182938888,12.04808104,70.28774689,82.92813738
"NSL438019",0.250972925,21.03112457,5.325855896,2.238963067,52.37952443,1.018791039,26.72153019,55.48728325,82.71578266
"NSL438021",0.063573398,2.182354412,6.453460445,1.178345568,50.15196788,5.828368065,8.524774607,56.9731375,66.33419399
"NSL438022",0.110212503,2.655822393,5.536117499,3.852303981,82.37529754,11.37636971,7.995973183,97.47837748,106.1369503
"NSL438023",0.340773124,4.657837083,5.983320401,2.393946433,50.90861825,5.346064315,11.47717334,58.9045819,70.21915718
"NSL438029",0.12422576,0.487805563,5.988453656,2.055426534,51.70012316,29.33243558,6.715450724,82.62831025,89.81978744
"NSL438030",0.202215934,2.20505605,6.418430806,3.780716836,44.95710523,7.446729959,9.003707002,56.21847565,65.77944317
"NSL438031",0.687042961,4.628887918,8.341895391,5.325917185,89.12874246,13.95918811,13.81315476,108.3947521,122.5055052
"NSL438032",0.859436806,9.434841595,6.91415365,1.769331788,54.64885092,7.731541486,17.17260625,64.10077707,80.86640924
"NSL438033",0.710269867,18.13146039,10.24462427,2.099007634,40.60217271,4.319463501,29.48872357,47.36682263,77.5623174
"NSL438034",0.636941004,21.7023513,12.36156009,1.357764201,30.73993592,5.119352857,34.52844143,37.38831211,72.47729187
"NSL438036",0.541210155,6.56505272,6.603564675,0.71660671,34.6972194,17.85223365,13.64885064,53.2344351,67.65950998
"NSL438037",0.292129339,2.99926146,5.923515779,2.381456727,40.98975326,5.352811682,9.420146003,49.11777998,58.92150609
"NSL438038",0.25116115,4.554955226,6.257451285,0.915722128,20.61107163,7.119931606,11.23658078,28.67728048,40.21494778
"NSL438039",0.207155892,5.43467223,6.632507175,1.352434185,26.76459689,5.996408716,13.37814321,34.37513897,48.03894322
"NSL438040",0.188521133,2.52519527,5.984416401,1.39362232,27.54191717,10.79476575,8.722024009,39.50612607,47.88747411
"NSL438042",0.295295118,4.041707443,6.792757572,1.072030245,25.14188786,9.125408302,11.28491517,35.16351975,46.37331057
"NSL438043",0.194072857,6.079111924,5.032300769,1.28481795,28.77381249,7.658874338,11.46819673,37.53889641,49.22722235
"NSL52605",0.658829346,23.27925617,5.314603636,0.864308066,24.20545891,4.513708881,29.20233479,29.53314331,59.64109183
"NSL53086",2.75572013,25.37692179,8.16839279,3.497517487,58.2671283,2.839798751,36.57408676,64.673383,101.4605228
"NSL53094",0.162819498,1.973476922,4.365759949,0.831763148,45.18367992,8.730112516,6.83118283,54.97252491,61.65446266
"NSL65863",0.305876569,11.48376075,6.376750309,2.025256488,43.26263882,0.479261069,18.56633742,46.16163358,64.60549188
"NSL65864",1.206565451,29.00798517,8.530373521,0.544631904,48.83914811,0.571378511,39.07021889,49.92073842,89.36659606
"NSL65866",0.410644184,12.77863598,11.13669617,0.395888893,17.55290316,9.763209262,24.18479057,27.75497496,52.96353964
"NSL65868",0.262573095,13.92265408,3.104226325,1.964151073,59.52859683,1.240469156,17.68728896,62.9882443,81.49952998
"NSL65869",0.364146954,17.56253692,13.70991335,2.496970698,56.9767138,13.73220361,31.99102349,73.2141731,105.2417553
"NSL65871",0.782340277,11.23282269,6.583189872,0.74173894,28.97127608,0.628222053,19.08402504,30.31953729,49.7411922
"NSL65872",0.588450934,21.74909115,7.140872152,0.296373743,11.17130579,6.251678786,29.7004138,17.75176383,47.99959082
"NSL65873",0.693560922,6.455831249,8.745425161,1.616806162,37.30882442,8.169165375,16.04701089,47.17702556,63.30135398
"NSL65874",0.223156932,7.679268313,5.582850237,1.433007583,53.35001531,3.435635054,13.36674843,58.48784018,72.56680611
"NSL68211",0.191270232,5.972681981,7.892653507,2.383164426,67.71666979,0.171072027,13.88180387,70.47223465,84.67001177
"NSL68242",2.837202726,25.69305537,8.411456956,2.927378356,58.88735214,2.096021436,37.13301062,63.80744912,101.0901846
"NSL68252",0.095797372,0.976470921,3.9095165,0.670778994,38.44771647,8.038762515,5.233908367,47.29121435,52.27406452
"NSL81595",0.4368377,9.511103103,15.02484568,4.329008113,74.18986157,41.35975837,25.01274322,119.8656966,144.9976515
"NSL81596",0.529378856,9.548650933,7.578075069,1.178521942,50.02991713,3.675605251,18.19667168,55.14195553,74.21123368
"NSL81597",0.267517742,9.572367013,9.443899483,0.933391703,36.26154956,10.87483115,19.73161614,48.00520974,67.65899451
"NSL81598",0.541753235,9.211960274,11.32068284,1.013877179,34.06614283,10.58811372,21.04189089,45.79554573,67.75873597
"NSL81599",0.17613398,5.486691907,3.240190788,3.464359094,61.31755382,2.581947811,8.960839872,67.43104574,76.86105104
"NSL81600",0.551687968,22.29133357,4.966770232,3.759107337,51.95174461,-0.074482507,27.97815356,55.34553083,83.8909408
"PI186182",1.407210583,6.875332729,11.66682821,1.50373586,33.65055759,13.37403198,19.99660199,48.46208889,68.81158689
"PI186183",0.452392917,3.038309788,7.965915386,1.614106871,34.0885437,6.957479826,11.4817613,42.73882014,54.84773379
"PI186184",0.404077888,13.72041248,7.632502895,1.368598894,39.17595326,10.78110623,21.54102604,51.23725871,72.95120733
"PI186193",1.050756754,25.89077977,5.744574086,1.701734231,38.46186937,2.082332049,32.86972433,42.36677002,75.64735106
"PI186196",0.008173367,1.366760415,6.851260568,0.152044821,8.738917358,7.923383248,8.188943526,16.3473516,24.52191767
"PI186197",0.128255733,7.354172848,3.373102986,0.40347325,21.76410996,0.855487284,12.06411299,23.07920944,34.90299589
"PI186199",0.521903152,11.54359964,6.355134616,8.873348463,87.12563838,3.063217267,18.37783006,98.80388236,117.583713
"PI186215",2.304198398,32.61598539,5.220213092,2.114595316,42.21158394,1.50101959,40.29763331,45.85542158,86.33982188
"PI186217",0.778886524,31.86436075,3.577286622,1.990082309,45.13659925,2.140999893,36.35117444,49.42145629,86.65158238
"PI186218",0.521542611,21.02184684,3.644865208,2.112710718,58.39110289,1.139157932,25.01820681,61.89551294,87.3879777
"PI186219",0.84397702,20.19088291,6.549716301,2.084002148,68.16469863,4.505668377,27.1655749,74.71792358,103.1353931
"PI186221",0.515611797,17.87300311,14.01599723,0.861389264,41.14168998,7.037865618,31.83650201,49.03908701,81.24834663
"PI186223",0.525770587,17.26532321,6.020141857,2.852715314,64.40052322,12.31193779,22.2644972,79.24632699,102.041397
"PI186224",0.670955401,20.30963595,5.747258843,1.875831129,61.14693912,4.409578036,26.88849969,67.31099248,95.58527779
"PI186226",0.370558463,13.40142433,7.816693928,0.728291991,34.39642535,6.281081907,21.368041,41.27675266,63.95058059
"PI186229",0.858009823,20.24632879,4.287663187,1.47946258,59.75885877,6.544686555,25.68282119,67.87519404,93.58132603
"PI198889",0.402045177,18.17919919,4.418978035,0.913224513,39.74910219,2.124340895,23.42476135,43.1091226,66.74383008
"PI198892",NA,50.05262523,12.88565223,0.386284612,35.85977353,9.656843898,66.13053002,46.04346177,112.4667666
"PI198893",0.352093585,10.49041941,4.16358771,1.676190243,51.37639916,9.335986741,14.8266684,62.27861403,77.39498333
"PI198894",4.278418161,44.22097754,4.906487007,1.232862183,39.32441661,0.839046978,53.68437873,41.62746879,96.03931881
"PI198895",0.490203509,22.08798922,14.54745652,0.013270571,19.20685445,8.505585034,36.63904686,27.53760919,65.02550793
"PI198896",0.243838717,11.79136826,6.398159316,0.319047052,31.69842933,5.839682162,18.46441697,37.33306977,55.86135177
"PI198901",0.29423325,7.788816098,9.302966941,1.146079554,53.82899035,12.91546662,17.50484252,67.79889379,85.44461788
"PI198902",1.063468762,28.18317066,10.44492039,1.164240347,66.05951969,11.4491494,39.84997187,78.69552446,119.5468657
"PI198906",0.503967972,15.13896168,1.272759238,1.907776898,33.11796834,0.488922883,17.88085359,35.29033298,53.32120764
"PI200179",0.165816493,6.411524075,5.390738433,0.921627073,30.71176616,2.948594461,12.1452068,34.80191847,47.19309649
"PI200181",2.400886068,19.99065926,6.486645437,0.259216415,21.77586819,3.476912293,28.96483176,25.46666728,55.03018433
"PI200182",0.859989687,21.05319417,3.557525982,4.450128715,69.50437329,8.917390947,25.98645437,83.01768426,109.3658459
"PI200184",0.904226126,22.16329566,7.179350592,4.51344015,73.59806839,2.998681607,30.25813501,81.23672786,112.1844965
"PI200185",0.931571409,18.3861337,7.984542059,1.466146523,37.58169701,9.159103452,27.48664757,47.82203574,75.50491966
"PI200187",NA,NA,7.947619186,3.774573732,49.69239197,3.036285961,38.55851561,56.50400927,95.55892415
"PI200188",0.839510748,6.442339433,7.674729961,1.588878767,40.57972985,2.51103123,15.1235557,45.01883416,60.29900814
"PI200191",1.200600404,21.85074812,4.487896523,1.212351243,36.3250361,2.213158833,27.82131259,40.15852462,68.58672556
"PI200194",1.264383833,31.17500786,7.984793867,3.342837241,75.94422611,2.019972773,40.35956795,81.07374073,121.5385751
"PI200195",0.654072572,15.55503173,2.380383501,0.828286427,25.19459461,1.056596274,18.56791441,27.3050898,46.04960887
"PI221733",1.695743209,34.96519407,5.789374947,7.193257905,84.59993467,5.248247656,42.0999058,97.04597572,139.7721692
"PI221734",0.453901942,18.65353325,4.388583825,2.436592178,62.62900678,4.435246185,23.1114726,69.16359131,93.42143336
"PI221735",1.291423678,11.80059022,12.54691517,0.180725435,18.6706069,12.91108921,25.59563795,32.00416335,58.89190716
"PI221736",1.746404545,13.19387369,12.26834496,0.213422968,16.01201788,18.30358977,28.25956034,34.35860635,63.03052396
"PI221737",2.180274919,25.8998624,5.355246071,1.007464694,64.18203629,2.179855809,33.54457582,66.85194746,100.5843385
"PI221739",0.419807256,12.9014303,9.374408687,1.230656289,49.52643267,8.979852067,22.84965393,59.62423153,82.69472083
"PI221743",0.541721482,22.26618851,9.327682464,5.167343029,83.76300781,0.16563351,32.37087157,89.08874066,121.1250831
"PI221747",1.544160009,25.54623037,6.654147175,1.798107993,75.43358548,8.190638197,33.46642428,85.51089875,119.4848205
"PI221750",0.552089878,9.409492424,3.57126117,5.536933184,63.44272841,3.554508697,13.89997049,72.90451429,87.62593926
"PI221773",0.161133763,4.019123872,16.3090671,0.244140706,16.17904717,11.38312201,20.74777776,28.07073902,48.55310139
"PI221775",0.90273717,8.946354511,7.115915484,2.661014127,78.47526416,2.895133857,17.17610379,84.24539281,101.4598299
"PI221788",0.158784994,9.553056781,18.50354696,0.737394554,39.18943867,1.547990299,28.16897758,41.37343778,70.14641799
"PI221789",0.493633828,7.152301558,11.01151122,0.703602922,30.39795752,0.957847823,17.85659006,32.09665519,49.42345062
"PI221794",0.392072326,8.442487744,5.680518873,5.085115049,80.07288514,1.96408355,14.37419517,87.0039803,100.9540389
"PI221805",1.704039056,37.43299402,10.34080307,2.041438809,60.5883094,9.83551786,49.67946943,72.67063422,122.3926316
"PI221820",0.612645692,16.95959145,5.563293341,4.516568003,76.43526741,1.997247274,23.35193013,83.0188513,106.3843213
"PI221821",0.148391699,9.682897158,20.89333756,0.57039893,28.50283029,3.713736176,30.9262597,32.99233354,63.96112114
"PI236997",0.844039539,8.102307878,4.354600995,4.367773555,93.46050406,2.168632519,13.31494823,100.0390604,114.0645594
"PI257506",0.370274084,16.14949968,3.712021889,4.839861585,51.58407806,4.926573615,20.4019652,61.32054437,82.25220574
"PI257507",0.562130363,19.54082809,2.834814101,2.91956628,48.40254145,4.714204436,23.0821722,55.79219891,79.81026167
"PI257508",0.31697504,13.49863589,8.057779616,1.163107587,52.86513042,3.009368921,22.13090078,57.20212813,80.00365559
"PI257513",0.231390841,10.56002588,5.136733443,1.142774861,65.5535075,2.083907888,15.9642206,68.28961675,84.63192912
"PI257514",0.73834075,28.98835496,7.03619232,0.328581961,14.54311592,4.237291259,36.682369,18.93830746,56.2977123
"PI257516",0.778454175,20.92321509,7.822331174,5.429207904,89.77499033,2.125306949,29.48985312,97.63009399,127.9908426
"PI257517",0.583207952,14.44417374,5.056720903,1.329046234,22.09505222,2.383679638,20.45196346,25.50379648,45.17957916
"PI267166",0.803087637,16.92431481,6.619618669,2.086245538,44.0985288,0.520673773,24.42219265,46.49292219,71.46800117
"PI267167",0.173124567,8.893809022,4.664861448,0.641433245,47.79929493,0.588252936,13.76287658,49.05183357,63.64954783
"PI267168",0.495184468,11.7224955,5.933824356,0.532784987,38.14766617,3.441629861,18.49197807,42.32135095,61.45322853
"PI267169",3.12490364,23.64288656,7.711346716,1.910742359,64.93748559,8.681030722,34.57966616,75.56513273,110.3225954
"PI267170",0.276704636,8.875378397,8.785558203,0.99914747,50.03746067,4.878579319,18.44897231,55.83509541,74.07519961
"PI267171",3.626778703,48.47231013,12.42625588,2.578104093,62.1495207,6.281300328,64.6086652,71.04463806,136.2816397
"PI270297",1.439395905,12.82071475,6.089763318,4.480534476,60.95990077,12.24529858,20.68117636,77.68986735,98.1943581
"PI303924",0.541513855,5.143405191,4.684875264,3.267804342,62.73183345,1.875517439,10.37676753,67.9682504,78.91274544
"PI303925",0.187607778,1.819515545,8.860757242,1.556532492,38.09960662,17.5086437,10.92907464,57.29202733,68.39774146
"PI303926",0.892192924,16.20676973,7.607319877,1.26999106,38.32967292,2.640249826,25.01860967,42.73029709,68.32127402
"PI303927",0.631645648,12.0266958,9.610276485,1.189543851,27.50637157,3.004707451,22.46488751,31.8193296,54.9052644
"PI303928",0.54030135,11.79647986,7.937915645,2.74326719,55.72337387,10.53730026,20.2124303,69.43635382,89.97650359
"PI303929",0.119880748,5.287849418,7.147911751,0.970483462,33.28409907,5.339870127,12.76798727,39.77447619,52.59382203
"PI303930",0.311625267,8.769589905,9.019643915,0.943322837,38.59987212,3.337346442,18.44136157,43.07696054,62.15840888
"PI303932",0.289704897,24.20040367,6.852393572,0.861008801,43.54717039,4.240106147,31.22812989,48.68372574,80.32949973
"PI303933",0.487981624,19.31978016,6.484368908,0.713222127,44.81204302,1.928086066,26.61785498,47.50396535,74.48112704
"PI303937",1.128359766,32.67177043,21.58383566,0.466450709,26.87789004,11.42528736,55.45686998,38.58020323,94.15475315
"PI303938",0.250628425,11.30257332,3.601550099,0.120879401,14.83793484,3.743608865,15.29602793,19.29921852,34.98300934
"PI303939",0.36227571,12.53980555,5.679515299,0.707606567,41.616552,8.228612534,18.9968297,50.77876278,70.23134491
"PI303940",1.303762053,20.04071556,16.2259071,1.870047536,39.82311377,10.76951255,37.78273006,52.64269739,90.47678601
"PI303941",3.261602755,15.78637053,10.71627092,1.508560712,58.26571594,22.87452376,26.0417639,82.59034173,108.0656074
"PI303943",0.203881114,1.115872382,5.522474787,4.316103054,69.22624798,2.158083194,7.097274305,75.59683427,82.44107461
"PI340812",0.798001431,11.15541746,6.502453205,1.573485427,34.16181832,4.499640345,18.69402309,40.71528054,59.81660445
"PI340813",0.493681368,6.795591753,3.907923223,0.205942299,10.90210448,-0.173596582,11.23790627,10.63604821,22.80904354
"PI340817",1.517681184,16.19077723,6.009821749,0.555871869,25.20533912,3.247164756,23.65562992,28.61871115,53.03869126
"PI340818",1.288051536,13.78986814,4.38402555,1.489578575,37.32794093,1.052352368,19.50026212,39.67744823,59.74446851
"PI340819",1.445207513,18.65814694,6.071610554,1.158575353,43.30946426,1.121652392,26.11384193,45.41565763,72.5242012
"PI340821",0.528484963,20.58518905,7.365213601,0.628452744,28.83661959,4.394268317,28.53837202,33.73539397,63.18737617
"PI340822",1.98020694,14.30542502,5.264497438,0.904536672,32.45235777,0.691838858,21.59822037,33.86945117,56.19145439
"PI340823",0.729667882,6.864080204,4.190575034,2.726164501,42.5351789,1.248390796,11.68163968,45.85363219,58.18574751
"PI340824",0.981933864,19.26082244,4.197460858,2.292226235,46.84349959,0.956099995,24.38870425,49.75712678,74.60677082
"PI340825",1.078692301,19.53660825,2.972851043,1.783042411,32.29913959,2.488116354,23.63357973,36.34689557,60.8791356
"PI340826",0.166338969,9.110989981,6.929929025,0.85547785,33.14333607,6.688047462,16.56694028,40.85992894,57.74736904
"PI340827",0.213001422,2.376759088,3.751468163,2.653564457,45.5721812,2.671530889,6.595696165,51.43059968,58.79288476
"PI340829",0.367231874,7.064843729,6.491604586,1.848530068,55.51820657,4.961275631,14.11967798,62.68119332,77.04876236
"PI340830",0.244926793,15.46639052,8.704287221,0.672766633,31.59948559,3.83555063,24.60145217,36.38107802,61.66398726
"PI343953",0.258813318,11.51547217,3.923357903,1.098892511,40.53578666,3.427697809,15.90827117,45.27106943,61.4604841
"PI369437",0.21288716,5.892941916,4.445628184,0.971280128,68.19002461,1.385323463,10.663085,70.50097004,81.28903483
"PI369438",0.254069602,14.0156152,7.506386721,0.900547411,62.26279195,2.117727672,21.88499006,65.29776372,87.28182467
"PI369439",0.962593435,16.5278641,7.666111936,2.021593793,54.57090071,0.759026517,25.26396476,56.89524379,82.47131576
"PI369442",0.855749392,7.046025123,5.706247545,2.794309504,63.42971627,10.51868131,13.82854996,77.11103805,91.32223042
"PI369443",0.701374293,8.069448904,7.330787436,2.538678303,61.89579727,7.809291668,16.49801768,72.45012138,89.45951415
"PI369446",5.658099525,40.36156603,4.121087392,0.483694384,24.86170529,0.255539384,50.06314862,25.40324031,75.94110907
"PI391414",0.361555141,17.73478251,5.375907381,1.219707228,44.47728672,9.502716695,22.32437625,55.19895933,77.2526945
"PI391662",2.531829456,46.17574857,10.00148951,0.323533466,9.741687283,-0.744704914,58.44986896,9.344096741,68.4533824
"PI391663",0.883288913,13.29905497,6.461119819,1.710554544,56.14275615,3.816208447,20.58375935,62.0128016,83.53953679
"PI391665",1.159675873,8.205328528,5.01390379,1.084242426,46.84368816,3.608532504,14.55073884,51.7840279,66.96665911
"PI391666",1.980155263,45.87988812,6.669580608,1.553262571,53.9891463,1.729104987,54.94281956,57.99401003,113.9553397
"PI391667",1.07242251,12.1855274,7.873911131,0.192964914,16.30859614,2.372637806,21.20892934,19.29645209,41.16945654
"PI391670",0.378324313,2.725432235,6.036130829,3.353835226,67.16804574,7.530382367,9.263104266,78.0177681,87.82234758
"PI391672",0.306466758,16.27668133,7.224297616,0.172092694,36.77288787,2.761623678,23.86679337,39.90263502,63.82736866
"PI391676",0.139414936,4.659419222,4.508301104,4.116912025,68.80467537,2.225214731,9.378134633,75.13222907,85.14318867
"PI391678",0.445192742,9.530917892,6.781260213,1.172119423,28.75189138,5.051294228,16.95627176,35.4521701,53.27559107
"PI391682",0.410706727,8.735149397,4.5156006,0.540720438,32.68580603,3.26230131,13.42849672,36.44267211,51.02479928
"PI405705",1.231241946,16.48702209,6.254873943,3.511017836,49.47182517,2.014991454,23.71143106,54.53714668,78.63812408
"PI405707",0.598461557,14.47252065,4.912867185,1.951282614,52.20503321,1.405203556,20.2715405,55.20002193,75.92666822
"PI405709",1.217509403,20.62936298,7.286124757,3.573063619,58.52762147,3.420586958,29.11763983,65.62737733,95.36595519
"PI405713",0.377780809,11.81703998,3.588422617,1.300920308,39.98275991,4.451345262,15.95984645,46.47943995,62.63015219
"PI405714",0.748268194,11.32025643,8.121803096,1.39529234,39.76775782,9.007329668,20.41449219,50.62030363,71.2323183
"PI406106",0.820756941,NA,4.670211802,2.215828139,83.98168712,1.175414653,43.01930737,87.71773116,131.6968629
"PI406107",3.097683495,38.37536706,4.305793919,1.420752024,30.75232782,0.698821451,45.58120022,32.84123285,78.48678515
"PI406108",2.846355319,55.8920397,6.111013108,2.850378325,96.32193051,1.550993789,64.730806,100.8544379,165.6576174
"PI406109",0.333190293,3.629376577,7.160774646,0.19990474,11.07820031,2.725278249,10.03156859,14.17660146,24.10526048
"PI406110",0.294502186,3.969107336,5.503480368,1.202523067,23.9910813,6.698865143,9.846038417,31.91127921,42.43438873
"PI406113",0.221031489,5.412884452,9.779836708,0.528410837,19.36602418,9.372047328,15.40623283,29.33571909,45.4799423
"PI406115",0.546151872,12.04391088,11.34417704,0.359542729,14.67344237,5.105299426,24.0950821,20.16611018,44.60512941
"PI406122",0.438578633,3.93895776,10.89483076,5.20300302,49.97283261,5.163883223,15.24858417,60.74877463,76.45852736
"PI406123",0.473505667,5.883054292,9.635217872,2.711923448,43.49345772,8.218950184,16.40888804,54.55868358,71.14046695
"PI406124",1.06113609,33.96919184,6.746337603,2.100198116,70.33903849,7.279345246,42.00313334,79.65419388,121.4959417
"PI406125",0.423753764,10.09925103,8.908562701,0.511747031,19.02487822,10.68105478,19.09686442,30.68142015,51.20199286
"PI406126",0.233285922,5.751203169,8.238795886,1.262715934,34.07842827,15.10023796,14.43563033,50.6214057,65.1083946
"PI406128",0.408628323,10.39527472,5.104759256,0.889471959,24.30183118,6.559788889,15.6984583,31.60023726,48.39563753
"PI415078",2.143509696,32.59043504,7.802594128,0.060274204,5.209816376,2.174100315,42.64374269,7.436842634,50.67439685
"PI415079",1.615146689,33.10845416,4.636504696,1.265724032,28.89863764,5.615664473,39.3911862,35.70028496,75.91992008
"PI415080",4.236040018,30.73138478,NA,0.746212075,17.20475708,8.640086242,53.37376819,26.32851117,80.08238517
"PI415081",2.991510557,26.04119848,15.67245176,1.093161039,26.59332907,11.94489543,44.45851962,39.79511721,84.71452854
"PI415082",3.773473953,35.25182148,13.66490265,0.527007309,13.44187389,4.682624244,52.62715012,18.26200945,71.21303004
"PI415083",3.062555378,30.37638622,8.696650222,0.388356323,10.09571318,4.867380766,42.2173913,15.46180582,57.98250024
"PI415084",3.373326529,17.91863771,6.430558957,2.634857247,53.57564663,5.379606291,27.8561165,62.41692013,90.95942443
"PI415085",2.46247074,34.1260196,7.825002341,3.272305555,43.26597166,5.057627121,44.6171299,52.02105812,96.77942295
"PI415086",0.622009921,26.95347493,6.710359675,1.327432797,42.12687029,1.287226092,34.39211437,45.06356623,79.17512626
"PI415087",0.666387872,25.22180931,6.221926666,1.044160691,36.42754633,0.841990912,31.66456276,38.35444579,71.22134983
"PI415088",0.674981414,25.78519792,5.40536888,1.408803979,39.76026205,0.844903529,31.83299521,42.21866291,75.13767674
