GENOTYPE	d.T3	g.T3	a.T3	d.T	g.T	a.T	Total.Tocotrienols	Total.Tocopherols	Total.Tocochromanols
NSL65874	-1.49988002408282	3.07754821895612	2.36280558595074	1.32774493408938	7.39386112690792	2.28530020106768	2.59277016258331	7.64773431677644	8.51861526951417
NSL68211	-1.65406802363538	2.78652412657777	2.80938667808474	1.6471379580958	8.30878070742031	1.39929767454963	2.63057890844992	8.39477424651789	9.20163092989498
NSL68242	1.04281861115176	5.24262244463589	2.90025118843179	1.8047928919962	7.75928599769334	1.97052870849425	3.61450634812304	7.98795650463872	10.0543614715207
NSL68252	-2.3455200265319	1.66388270259655	1.97724973131873	1.00033895305541	6.30609891486012	3.13460116601778	1.65515829669448	6.87686079181482	7.23008053343806
NSL81595	-0.828193548752085	3.36201395446241	3.87618958256688	2.15845017084018	8.68959312189012	6.56861631738375	3.21938542380061	10.9483193504757	12.0414970622427
NSL81596	-0.636050929540954	3.36759345230389	2.75283037417855	1.2281779060869	7.16582752960187	2.33721355592509	2.90123870263385	7.42576295945407	8.61459422607937
NSL81597	-1.31856938961185	3.37111283406533	3.07309282043351	1.12396206786528	6.13031129829473	3.5583413418333	2.98222222950296	6.92857920067311	8.22550876906712
NSL81598	-0.61294466719448	3.31722700474357	3.36462224328378	1.15921361534447	5.94855527703996	3.51782257582727	3.04651525502905	6.76724062894175	8.23156947185651
NSL81599	-1.7365103235478	2.6979115319076	1.80005299588651	1.94788555130942	7.91433641400212	2.09019371494606	2.19286395830821	8.21164086769508	8.76704346059719
NSL81600	-0.594772667895712	4.90748085039565	2.22862518876549	2.022129166003	7.29869246262644	1.30861738029112	3.33142397563736	7.43945769730563	9.1591997903747
PI186182	0.341609435021232	2.94403930952017	3.41567390276063	1.35411775226529	5.91352049493362	3.89371210222328	2.99556235861927	6.96147174741089	8.29527497374258
PI186183	-0.79320419136141	2.19780447606242	2.82239532773139	1.3942761197123	5.95043786237618	2.95710023181495	2.44075980246821	6.53749341414582	7.40592558631262
PI186184	-0.906147627523784	3.93858441664007	2.76269848065257	1.30326433274298	6.36357763479004	3.54514713164348	3.06995930476276	7.15802058602796	8.54114789299424
PI186193	0.0495106226721049	5.261446046193	2.39678411334855	1.42535373083316	6.30722097472413	1.96705211013842	3.49255200096618	6.50897611149403	8.69754856611908
PI186196	-4.80687433750426	1.77729995836381	2.61749127371993	0.694221757077665	3.17144831457175	3.11614268014159	2.10278489393993	4.04318582308555	4.95196099237464
PI186197	-2.05372909417597	3.02426975896662	1.83660093270149	0.856371576478342	4.80450590737487	1.62556120739885	2.4902351771037	4.80408258047257	5.90787575106315
PI186199	-0.650273240879844	3.65179878511946	2.52093923290507	3.03368546326082	9.40450984549434	2.20231224443765	2.91114505011027	9.94001420320917	10.8436023995718
PI186215	0.834732849369426	5.8658349888997	2.28477856520058	1.56348787747139	6.5977837941236	1.81327922422334	3.69629274042914	6.77166313249559	9.29192239958987
PI186217	-0.249889912528281	5.80141323101535	1.89137162450958	1.5231484944023	6.81584670484893	1.9819086376521	3.59322651267355	7.03003956532252	9.30868317110428
PI186218	-0.650964299346193	4.77638792048971	1.90915300801167	1.56288507095052	7.72724206583436	1.71059050827485	3.21960383220654	7.8673701412861	9.34815370541157
PI186219	-0.169630012245006	4.68859442018608	2.55924135262777	1.55367344541895	8.33569827213054	2.50851157701136	3.3019505430411	8.64395300658212	10.1555597137726
PI186221	-0.662401128039208	4.43452791591168	3.74379449622973	1.09146153894675	6.51619958518767	2.97066113399021	3.46061349344599	7.00279137273131	9.01378647572706
PI186223	-0.64289030777176	4.36547339208476	2.45359773740522	1.78398832423309	8.10676817690009	3.75485016278946	3.10299335599004	8.90204060819765	10.1015541873516
PI186224	-0.399052610687407	4.70124139743962	2.3973441227742	1.48517007645589	7.90355022594277	2.48928503610977	3.29169867437687	8.20432766776169	9.77677236054926
PI186226	-0.992744051822502	3.89787878941868	2.79583510386432	1.02868411964023	5.97625237117711	2.8404302248075	3.06189639456284	6.42469864351629	7.99691069038538
PI186229	-0.153139730841762	4.6945035431875	2.07066732890631	1.34512512689341	7.81524317113678	2.88645951123517	3.24582233221133	8.23864030286552	9.67374415777056
PI198889	-0.911190816080327	4.46891865186647	2.10213654052252	1.11495450131384	6.40845295246833	1.97770140567276	3.15379364023908	6.56575377241639	8.16968971748621
PI198892	NA	7.20032360085295	3.58965906876962	0.846276337256336	6.09745361474772	3.38286947028702	4.19163051647375	6.78553327086383	10.6050349645817
PI198893	-1.043858272243	3.50463323858574	2.04048712566387	1.41636480823268	7.25917117954936	3.33510849838502	2.69642747818069	7.89168005116781	8.79744186283717
PI198894	1.45358335272762	6.78328919234614	2.21505914300273	1.2501044796336	6.3752320478552	1.62049650817273	3.98312206031285	6.45193527478384	9.79996524534654
PI198895	-0.712934649611012	4.8867191393613	3.81411280902912	0.585806792381242	4.53056525215121	3.20819996088149	3.60111452582128	5.2476289112322	8.0638395277932
PI198896	-1.41124826814468	3.68556684744694	2.52945830485501	0.805571895612055	5.74609401106526	2.76163794096909	2.91584547293465	6.11007935873177	7.47404520791786
PI198901	-1.22338245884603	3.09529494959689	3.05007654674436	1.21489858877192	7.42618053941594	3.83437460024448	2.86247755807939	8.23400836713201	9.24362579727241
PI198902	0.0615359824011891	5.47496167904397	3.23186020582574	1.22234993925635	8.20845215275085	3.63814669234213	3.68512169933886	8.87104979469736	10.9337489316337
PI198906	-0.685242560549052	4.11472920214684	1.12816631663953	1.49588633425137	5.86831623159489	1.50860360532514	2.88373050853874	5.9405667221234	7.30213719673905
PI200179	-1.79687356595687	2.864185539032	2.32179638060705	1.11871627323464	5.65958772473755	2.17613336356024	2.49693458989254	5.89931508482129	6.86972317418977
PI200181	0.875837864218196	4.66719337364545	2.546889364892	0.767538560594841	4.80572941851703	2.29431345896763	3.36608239614228	5.04645095884226	7.41823323507693
PI200182	-0.150834881666952	4.77966828315522	1.88614049900849	2.18632745534606	8.41567230493203	3.27175073958882	3.25757541649201	9.11140407730883	10.4578126728298
PI200184	-0.100675810489068	4.89441828892873	2.67943102019813	2.20075877301443	8.65547430497024	2.18761138276432	3.40976507427316	9.01314195272658	10.5917182978023
PI200185	-0.070882431653296	4.49201162364925	2.82569319972994	1.3401662396882	6.23705572077082	3.30848385321736	3.31370034384931	6.91534783940765	8.68935668850117
PI200187	NA	NA	2.81915221050585	2.02594984118561	7.14223767624685	2.19618940804294	3.65217697341008	7.51691487712878	9.77542449973401
PI200188	-0.174935999687653	2.86955992444835	2.77033029817746	1.38519955024538	6.47293572531042	2.07316019279746	2.71625350844827	6.70960760104494	7.76524359823953
PI200191	0.182821768333967	4.86238448160982	2.11846560581002	1.24187369325548	6.13548719777004	2.00003019677204	3.32580236690637	6.337075399583	8.28171030403745
PI200194	0.234584914975777	5.74169335536129	2.82573775623287	1.9164384331358	8.7899597930821	1.95113677839356	3.69782849052226	9.00409577525695	11.0244535057299
PI200195	-0.424536967320393	4.1649809671834	1.54284915043565	1.07619024990937	5.1491515479737	1.68628533439629	2.92143505941821	5.22542723612146	6.78598621204022
PI221733	0.528121116118356	6.06277401830218	2.40611199801672	2.74283738708659	9.26925572654029	2.65239695577415	3.74004550315614	9.85119158883838	11.8225280376068
PI221734	-0.789874091053435	4.52167756225496	2.09489470499116	1.66327724838645	7.99676020860948	2.49443543512355	3.14032914358893	8.31646507297421	9.66547636487721
PI221735	0.255745236182301	3.68681772630544	3.54216249909571	0.714579919952975	4.47099250211852	3.83380374628123	3.24242194438893	5.65722222915098	7.67410627760653
PI221736	0.557559128746775	3.87116370320347	3.50261972814635	0.737103788485719	4.16307397652264	4.48224851218671	3.34143181945666	5.86162147788477	7.93917652908663
PI221737	0.779450978482874	5.2623091059914	2.3141404605166	1.15644443057157	8.09328137061847	1.99168716519437	3.51287517583131	8.1763040219894	10.0291743678131
PI221739	-0.867959587323825	3.83320558110311	3.06176561594777	1.24922188421433	7.1306100527234	3.28128237462124	3.12893597193012	7.72167284531014	9.09366377374928
PI221743	-0.613003280468073	4.90491827016516	3.05412548268731	2.34461981054498	9.22399993842151	1.39735302089343	3.47725899281509	9.43868320582908	11.0056841268501
PI221747	0.4344800790051	5.22860068249623	2.57956336906074	1.45876900844513	8.76086482797218	3.15873394764421	3.51054267593381	9.24721032257837	10.9309112383186
PI221750	-0.594044423495412	3.34686826017996	1.88977807427221	2.42215445647052	8.04747758393896	2.31116218643348	2.63188671711281	8.53841403833288	9.36087278302616
PI221773	-1.82552043285566	2.41063448058805	4.03844860063862	0.757654098517259	4.18308668616848	3.62906103076264	3.03243914503792	5.2981826148218	6.96800555324119
PI221775	-0.102323831055167	3.27694815918714	2.66756733448286	1.72942567171879	8.93277287374979	2.1638151057796	2.84351910329227	9.17852890228058	10.0727270339268
PI221788	-1.84020423085581	3.36824754256572	4.30157493948437	1.0330990180036	6.3646371242986	1.82618516421528	3.33822128658993	6.43221872917891	8.37534584300851
PI221789	-0.70596127551397	2.9907083249625	3.31835971829457	1.01661297896495	5.63179585691811	1.65674674528125	2.88237263112782	5.66539100062829	7.03018140733225
PI221794	-0.936308951108607	3.19914402160953	2.38338391221389	2.32701828011728	9.02175438559486	1.93676160252107	2.6654345969421	9.32759241712458	10.0475887107306
PI221805	0.533001348332254	6.26298880303965	3.21571190718323	1.53991487946575	7.86813042939681	3.40917582635452	3.90559175781779	8.52470728060501	11.0631203374093
PI221820	-0.489968500358732	4.33031478959671	2.35866346497333	2.20146928890684	8.81784749607295	1.94530440522814	3.15067964151239	9.11146811990252	10.3142775461978
PI221821	-1.90789988647105	3.38746688323296	4.57092305338867	0.948840322182821	5.46095205472452	2.34535671721809	3.4316056514829	5.74389532808529	7.99756970210326
PI236997	-0.169555938327076	3.14552739695587	2.08676807408011	2.16741149346404	9.73548515041752	1.9888676361186	2.5888873311622	10.0019528293229	10.6801010950271
PI257506	-0.993511780009174	4.23574484677725	1.92666081316873	2.27371075821002	7.27346170086844	2.59104912535444	3.01563122954375	7.83074353877076	9.0693001791759
PI257507	-0.576021493354166	4.61875121834896	1.68369061914593	1.80262733447599	7.05136217365127	2.54973849463038	3.13906055332911	7.46941757501882	8.93365891838277
PI257508	-1.14893224637522	3.9103287095844	2.83862283792687	1.22188649800217	7.36099840198325	2.19005271078118	3.09697485725626	7.56320885140692	8.94447626135818
PI257513	-1.46364704581835	3.5145498441479	2.26643628699331	1.21353775713819	8.17757143374486	1.96745262789222	2.77035000568284	8.26375318786809	9.19956135476034
PI257514	-0.303349840074736	5.548007722327	2.65258219853787	0.81146841466566	3.9827481685389	2.45443541654695	3.60229623090794	4.35181657012333	7.50318014577819
PI257516	-0.250445152639049	4.76605180595008	2.79684307282336	2.39981393674593	9.54432592611967	1.97794562715965	3.38404624214337	9.88079419834256	11.3133037880188
PI257517	-0.539211463264048	4.02941788190304	2.24871538950575	1.28800048951854	4.83882416233531	2.04221487434599	3.01807889059382	5.05012836272505	6.72157564563548
PI267166	-0.219291434004082	4.32623965320924	2.57286196073555	1.55439524092169	6.7392652310174	1.51909042785477	3.19549225375905	6.8185718585346	8.45387492041371
PI267167	-1.75374390312669	3.26892088448161	2.15982903212268	0.985561906731383	7.00845646230324	1.54117321901206	2.62197486443557	7.00370141924968	7.9780666724464
PI267168	-0.702824923208654	3.67621139585307	2.43594424320427	0.928807845574099	6.28226338384503	2.28661142654365	2.91733702020704	6.50548621933826	7.83921096348351
PI267169	1.13940344751295	5.04330459986307	2.77693116875446	1.49687721139711	8.13981895646334	3.23542774250948	3.5432658260732	8.69282075795883	10.5034563549338
PI267170	-1.28480463772174	3.26610059918552	2.96404423094528	1.15284278936896	7.16635386539068	2.58177095692085	2.91500866758014	7.47228849884692	8.60669504571877
PI267171	1.28834484465385	7.08973517537856	3.52508948538899	1.70528681458575	7.96672377794034	2.84046867312421	4.16834853801601	8.42879813852485	11.6739727470986
PI270297	0.36422351515213	3.82266261616167	2.4677445811915	2.19327004789652	7.89170880253447	3.74596590147321	3.02922393196824	8.81418557496948	9.90930664072921
PI303924	-0.61338662653416	2.63352234051659	2.16445726776945	1.89676128413673	8.00318689673058	1.91376053726688	2.33956941594376	8.24428592420229	8.88328460874692
PI303925	-1.67340178271511	1.90040792252611	2.97670241072231	1.37347425130579	6.27843719997262	4.39267636583894	2.39142663620731	7.56914970984192	8.27029270703281
PI303926	-0.114072887276607	4.24249978868591	2.75813703013465	1.26486761639311	6.29673248391576	2.104094052318	3.21961993474976	6.53684152247857	8.2656683952358
PI303927	-0.45942672562138	3.717355313526	3.10004459403409	1.23265683707997	5.36894203954559	2.18898821513502	3.11195353516483	5.6408624872443	7.40980866149727
PI303928	-0.615628239523356	3.68626024406851	2.81743068148979	1.75304484169687	7.55265125131566	3.51059285805119	3.00629777653612	8.33284788172687	9.4855945301283
PI303929	-2.12125779698023	2.66080516855331	2.67355788248543	1.14034314528566	5.88245409025859	2.66961272135117	2.54694104368315	6.30670089587258	7.25215981828862
PI303930	-1.16595388033974	3.24986532520965	3.00327220128313	1.12837133249653	6.31815156307602	2.26369352983128	2.91459605325506	6.56330408711954	7.88406043102157
PI303932	-1.23889247065622	5.098277983496	2.61770769414769	1.09128723441631	6.69823390484387	2.45500877839571	3.44131928765762	6.97737240943896	8.96267257741797
PI303933	-0.71747752957569	4.59475950262905	2.54644240225457	1.02133302795905	6.79199603018141	1.92744598393833	3.28158223045657	6.89231204676631	8.63024490034901
PI303937	0.120765043714204	5.87058814404485	4.64584068388058	0.892384298382709	5.31009012108081	3.63486579050726	4.0156056011626	6.21129642103804	9.703337217164
PI303938	-1.38378381517927	3.61864726755731	1.89777503909183	0.671400348525379	4.0195897668792	2.35171656880671	2.72759318227495	4.3930875839209	5.91464363592601
PI303939	-1.01534972721493	3.78574170764462	2.38317336738224	1.01858018535607	6.55253531497542	3.16473924502478	2.94427210734938	7.12592188983292	8.38041436386054
PI303940	0.265253972160677	4.67255286615358	4.02813940920619	1.48322168370072	6.41422488099692	3.54351160644353	3.631852121506	7.25552874641125	9.51192861674224
PI303941	1.18221871720001	4.19266088027639	3.27357158467628	1.35589813002305	7.71912449659934	4.96603319713028	3.25970155314149	9.08792285013468	10.3954609036829
PI303943	-1.59021822952679	1.70525866337046	2.34999463552579	2.15545867067777	8.39913180239482	1.98621377223098	1.9597108096343	8.69464399903757	9.07970674691644
PI340812	-0.225644888300853	3.59825682615902	2.5499908244933	1.37963199948392	5.95659175821207	2.50730977344244	2.92820385191529	6.3808526499207	7.73411950062837
PI340813	-0.705864973947399	2.93046523268917	1.97684678794286	0.732011834603786	3.49589352440832	1.27018320450241	2.41929255220319	3.2612954803268	4.77588144115827
PI340817	0.417183633199954	4.24061457303066	2.45149377910693	0.941154023526436	5.1501947704917	2.24368596532581	3.16360113819378	5.34964589015011	7.2827667311263
PI340818	0.253130639304047	3.94739190694311	2.09380647386524	1.34888012884763	6.21667981996821	1.68502650513278	2.97042790753064	6.29900374900666	7.72945460624487
PI340819	0.368252918866266	4.52218770806786	2.46406382912456	1.22003048322573	6.68046639943649	1.70546602047651	3.26246551589255	6.73911400927451	8.5161142077828
PI340821	-0.63774092629989	4.73045703679888	2.71389270255845	0.978954427437764	5.49142847026163	2.48620801060571	3.35124956837548	5.80821779636404	7.94904875881385
PI340822	0.683201354396631	4.01216397309482	2.29444926681764	1.11105161851284	5.81132728591326	1.57442078651166	3.07261092101808	5.81974665857544	7.49609594322271
PI340823	-0.31516580452804	2.94212761976771	2.04708940547305	1.74816004072854	6.62226139275701	1.7422263776559	2.45801835110887	6.77153100782977	7.6279582792514
PI340824	-0.0182313211645067	4.58833926023349	2.04877057231892	1.61929776816989	6.93993275500563	1.65621917329803	3.19412008453532	7.05387317578081	8.6375211038816
PI340825	0.0757494750788837	4.61829437963844	1.72419576701719	1.45359603673098	5.79812958151161	2.06762624983337	3.16266857062663	6.02883865848142	7.80250828900553
PI340826	-1.79372759070917	3.30197285088778	2.6324758355966	1.08875014443168	5.87047724840153	2.91118694298391	2.80740916019346	6.39217716744459	7.59916897035459
PI340827	-1.54645643723866	2.04176242863855	1.93687071406431	1.72727053005602	6.84772577240064	2.11151434851862	1.88641734011305	7.17151306768662	7.66765184133969
PI340829	-1.00176182117071	2.97605081542638	2.54786274865818	1.47595023459465	7.53905654734066	2.59773701247836	2.64756942585603	7.91714552853489	8.77774244096966
PI340830	-1.40679591716988	4.15432608818807	2.95030290326265	1.00133194296397	5.73747789921669	2.37118379401513	3.20280547249685	6.03167290392972	7.85264205602165
PI343953	-1.35164825709212	3.64794557209945	1.98074680436445	1.19532068416806	6.46954045616843	2.28356295380705	2.76683917334047	6.72837791967722	7.83967372407806
PI369437	-1.54699301890612	2.77217904237804	2.10846583657407	1.1406924015702	8.33721726141283	1.7810910751559	2.36678777649447	8.39648557671601	9.0160431914449
PI369438	-1.37014702587917	3.97588354042218	2.73977858977692	1.10925490217533	7.97382963224071	1.97602875156208	3.08580101645039	8.08070316989803	9.34247422634925
PI369439	-0.0381241422070268	4.28017509303066	2.76877444657379	1.53345779857158	7.47596600875098	1.59561538974779	3.22937906264214	7.54289359529882	9.08137190957402
PI369442	-0.155777712059971	2.97288746002939	2.38877532325667	1.76754307755144	8.0466690825459	3.50794003155698	2.62673529274667	8.78128908816923	9.55626655237285
PI369443	-0.35471359293147	3.14029992691781	2.7075426932922	1.69368749478763	7.95078388110254	3.09778204898279	2.80324023308301	8.51176370560179	9.45830397851539
PI369446	1.73308806286253	6.49258043900882	2.03004615514032	0.901994130246977	5.11672476727056	1.42916106125237	3.91328518094939	5.04016272653969	8.71441960603229
PI391414	-1.01734071512884	4.41891584407307	2.3186003064349	1.24483181795775	6.76730771976567	3.36001170384866	3.10567918684257	7.42960021333584	8.78935119903625
PI391662	0.928942146563213	6.92587779974495	3.16251316360897	0.80835171367419	3.32578627349985	1.02090990836606	4.0681694459994	3.05681153180892	8.27365592709777
PI391663	-0.124102937104232	3.88472517650863	2.54187328932817	1.42844445849322	7.58036431868548	2.36710168814101	3.02450238379179	7.87482073446755	9.13999654212188
PI391665	0.148140546245694	3.16186072669243	2.23917480112652	1.18917679635957	6.93994634085884	2.32282036735517	2.67764177170972	7.19611199885049	8.18331589943832
PI391666	0.683175257288663	6.90448570474297	2.58255311813717	1.37228335193574	7.43695591986399	1.87511784749652	4.00629300006377	7.61537983491303	10.674986636994
PI391667	0.0699201174614999	3.73865779752574	2.80604902505284	0.723093314171829	4.19854298465551	2.03950968641975	3.05442228828315	4.39277271094237	6.41634292568594
PI391670	-0.972003480309724	2.12543335863536	2.45685384770849	1.91930566950655	8.27570013920272	3.05243252538037	2.22603922638904	8.83276672962668	9.37135783011192
PI391672	-1.18264598625772	4.2507312379166	2.68780535307154	0.70851374086887	6.17187612675433	2.13274134226352	3.17248809408328	6.31685325300501	7.98920325564446
PI391676	-1.97030064148858	2.53997124964044	2.1232760310426	2.10874632234416	8.37399799522307	2.00304185827456	2.23838087682367	8.66788492482451	9.22730668559358
PI391678	-0.809247962498904	3.36495952709687	2.60408529295797	1.22556862312969	5.48370845632771	2.6150059623259	2.8306377807269	5.95417249498198	7.29901302026514
PI391682	-0.889875878801439	3.24456223919345	2.12499425881577	0.933069914315106	5.83137831768785	2.2470565780594	2.59737906979496	6.03677663244218	7.14316451441516
PI405705	0.20802337216297	4.27540136326404	2.5009745986315	1.95982572260903	7.12677993374287	1.94985984342465	3.16595725506739	7.38492699219159	8.86781394031246
PI405707	-0.513392988294373	4.03293384237828	2.2164988574326	1.51035811680541	7.31602352811963	1.78666323379645	3.00921795658945	7.42967172424193	8.71359100600895
PI405709	0.196807299148069	4.73512383227725	2.69928226701099	1.97559172047263	7.73607061265601	2.28200545858243	3.37134417024982	8.10107260367416	9.76554940543542
PI405713	-0.973441121922765	3.68904794045835	1.89431323096261	1.27703536951801	6.4266575265841	2.49766034860627	2.77007597104806	6.81758314580761	7.91392141671877
PI405714	-0.289993817142337	3.62108977477775	2.8498777335177	1.3134654038078	6.40990833585005	3.28546672833557	3.01624505010508	7.11479470048153	8.43992406956366
PI406106	-0.197528265737017	NA	2.16106728308028	1.59553350513237	9.23584615365587	1.72115560249502	3.76164902352401	9.36577445596465	11.4759253613815
PI406107	1.130654572476	6.33777577601164	2.07504070297428	1.32312170679798	5.66317003753198	1.57663673875754	3.81949535563408	5.73072707865241	8.85927678481714
PI406108	1.04603934043411	7.59500325391635	2.47204634018054	1.78333321395638	9.88135099892722	1.82700731908769	4.17023722420244	10.0426310247863	12.8708048466287
PI406109	-1.09904150176687	2.32839242912358	2.67596237753822	0.727876203073023	3.52098954329603	2.12420342811135	2.30573697957674	3.76518279237542	4.90971083466226
PI406110	-1.22246885316762	2.40023791799896	2.34594977951362	1.23791037397705	5.03092917401945	2.91304430072733	2.28706918311592	5.64900692245991	6.51416830685238
PI406113	-1.50945010345139	2.684198051374	3.12727304660146	0.92645014113011	4.54809754007101	3.34051033271864	2.73477215675958	5.41624584837136	6.74388184208472
PI406115	-0.604858188068687	3.71967009383897	3.36811179149386	0.830326294898578	3.99907607129447	2.62531167311617	3.18200775743241	4.49066923520315	6.67870716606141
PI406122	-0.824216160555299	2.3939491404372	3.30073185218066	2.35221216028657	7.16184331467814	2.6364455575642	2.72448665743192	7.7941500261414	8.74405668783088
PI406123	-0.74759139810661	2.77039510160555	3.10406473386107	1.74408212966018	6.69422323903229	3.16321231329799	2.79782314168484	7.3863850143355	8.43448083464537
PI406124	0.0593401171934868	5.98006911055382	2.59737128709008	1.55887688513237	8.46511698347991	3.01103091996745	3.73774421883401	8.92491982484997	11.0225197527607
PI406125	-0.858602737731057	3.44837436439259	2.98472154496864	0.917412697753852	4.51043737058836	3.53100789223134	2.94952415508364	5.53908116477814	7.15555678197022
PI406126	-1.45549044468159	2.7464955663536	2.8703302747245	1.261988494797	5.94958782807683	4.10940383936648	2.66969947894366	7.11487214923782	8.06897729579158
PI406128	-0.894949281820323	3.49103271926804	2.25937142940243	1.10425132374836	5.0617189011244	2.88907439225784	2.75356251008035	5.62140883231241	6.95669731481829
PI415078	0.762444530488631	5.86365668904652	2.79331239355715	0.624638480242772	2.55518755280312	1.9902417616963	3.75288055016139	2.72705750471089	7.11859514581353
PI415079	0.479425781652074	5.90766357259788	2.15325444293051	1.263179741367	5.49707237481916	2.72077680598758	3.67354209077158	5.97497154470212	8.71320377817482
PI415080	1.44362887481446	5.7029307822382	NA	1.0373577502482	4.30394285905378	3.22909402108393	3.97731939287498	5.1311315681826	8.94887619592538
PI415081	1.09577846284055	5.27572110777285	3.95884475068169	1.19292081296287	5.28322781299463	3.70565208634054	3.79455661108561	6.30833711924149	9.20404957287823
PI415082	1.32799605010865	6.08636642069798	3.6966069103977	0.925692354943045	3.84201001352157	2.54353812611488	3.96323214855508	4.27340724130055	8.4387813124882
PI415083	1.1192496583196	5.67172116266306	2.94900834552905	0.847499469026382	3.37859145710161	2.57960127170848	3.74283225225919	3.93215027942728	7.61462410365738
PI415084	1.21589935809431	4.43967030724129	2.53585467978747	1.72184676263598	7.40910343320972	2.67704468509586	3.32705256523995	7.90043797077099	9.53726503930765
PI415085	0.90116521176001	5.99316730343814	2.79732056457604	1.89794746555325	6.67721039911129	2.61621655755023	3.7981178637621	7.21256252104618	9.83765332536169
PI415086	-0.474799236209388	5.36148390438692	2.59043619396425	1.28737400315526	6.59136081124376	1.75333626181631	3.53782730467112	6.71294020753947	8.89804058543228
PI415087	-0.405883387574825	5.19748439507037	2.49437901410351	1.17220293379602	6.14383539688361	1.62140459694673	3.45519816156736	6.1930966236609	8.43927424782487
PI415088	-0.393070123303512	5.25140292179147	2.32494491977767	1.31859887987212	6.40932360737075	1.6223025254249	3.46050333708677	6.49758900747039	8.66819916360948
PI415089	-0.659230657862997	3.74457907607784	2.24916629954301	1.13066046185404	6.36531257865629	1.63494235739368	2.87580884827214	6.38403694694822	7.67485713938703
PI415090	-0.523369080014541	3.61823094578	2.50504174615913	0.81238800520441	5.78885493288612	1.6216298298317	2.88312084119958	5.77391599436639	7.21760314508909
PI415091	-0.668397275952256	4.37501987846912	2.08663475169949	1.08369700885441	6.45208408996659	1.86848583671378	3.10341498512656	6.54552189363079	8.09817777836471
PI427109	-0.223696760556229	3.63023362292291	2.8709861246617	1.29618031037352	6.06538654283468	3.34318827767746	2.99708764062892	6.77866101379911	8.20183917911099
PI427111	0.0417880867428463	3.95522787927573	1.89462286115206	0.661916190314151	3.80088980555869	1.92537184902034	2.92105329964056	3.95701065831266	5.91762981606656
PI433485	0.232975521103577	6.83228356239698	2.5311353697501	2.9493579594549	8.06135517850442	2.36498773675467	3.9641250865695	8.73477546706268	11.3540497092447
PI433486	0.188937051905315	3.48707210521951	2.5331479384355	1.57254338286739	8.43785041725676	1.955108552485	2.8909435516132	8.58507631532766	9.61907118489098
PI433487	0.913510254326641	4.60955793618	1.53018814170023	1.57748818188917	6.53010128206294	1.83411732258326	3.19385717582372	6.71515360807182	8.37128450478181
PI459078	-0.585719013766754	3.52321552945601	2.29856310507238	1.9090490978495	7.05090924874232	1.86363881425559	2.82240145447966	7.32307975581312	8.40351385552496
PI459080	-1.56754297532267	2.44411767740426	2.56458626565768	1.32962702965907	7.1042015338812	2.09540899492199	2.41699187908435	7.31674771329448	8.04315884463312
PI459082	-0.63666811286779	2.75050632938737	2.6439033685065	1.07150610310908	5.91488237702154	2.33582371959016	2.61194264667922	6.21210875226762	7.28429562689489
PI506254	0.164012072354951	5.37490250953448	2.86290376453698	1.55388273656669	6.76300665562293	3.3472691412553	3.60020512864617	7.47870454958611	9.63064486781648
PI508277	-0.336643134223376	4.18063055854018	2.76584800829691	0.799926639136365	4.90691618371457	2.14085503946437	3.18357925992416	5.13429272539071	7.12870820415593
PI509542	-0.739528415730054	3.4346135993733	2.17582994785898	1.61779296512255	7.88573060876416	1.72592577795223	2.71275237586355	8.01166554094715	8.97325764647377
PI510674	0.542582230230552	5.57729612419853	2.67164336804148	1.16076723506481	4.98350660920601	3.16108961419951	3.64510578215587	5.7119489826153	8.46984322582183
PI511309	0.72523346805676	6.75242327294431	3.43778041183552	2.48672033831712	8.05794246219219	2.94950306933219	4.06034537009009	8.74509790568407	11.5921027730089
PI511310	0.111623218431921	6.53895287465814	2.63871113197334	2.70444277772705	8.01148981925335	2.21710016598258	3.88822992737524	8.54771235887123	11.0675804853635
PI511313	0.436455739808674	5.16710956212465	2.75936182042153	2.39249709822186	8.11133999003864	1.68809222171065	3.51911796993182	8.41008084860068	10.2208300103269
PI517968	-0.428734579981346	4.76243498401815	2.79813734670048	0.998115296446257	5.48081178056682	2.25913978319182	3.38110714659082	5.73421557930987	7.91147832645707
PI517971	0.547199725508872	3.97881965751151	2.37919366971249	1.1376645520539	5.24205528719414	1.51904418796821	3.04679481534521	5.24986275439654	7.09212073360289
PI517972	-0.439373171529185	4.37021594168984	1.91135291769992	2.01482512119539	8.38269144213241	1.69553460625255	3.0571757689431	8.57209770301296	9.73281452201777
PI517973	0.715917191990245	5.896335212401	2.91245822287634	2.08663716754974	8.99261929773523	1.57300271360224	3.77880775779596	9.17451442747789	11.2976531899329
PI517974	-0.698610509399827	3.58674005288925	2.60427464469476	1.47308361371648	7.26086482824188	1.61357593282746	2.91036262346569	7.34228541531858	8.53023696153864
PI518660	-0.401096145937584	2.92900842538904	2.02848607932123	0.992165185843567	5.14975420617334	3.18315655317171	2.43874375918589	5.86918688235432	6.80340572801593
PI520770	-1.71616496137336	2.99934074706426	2.22569395425337	1.08935848966261	6.06327163617135	2.67087948473906	2.51846034933125	6.47617982610119	7.41324760614402
PI520771	-0.542978844318768	4.57566117921771	3.51105575432803	1.66551861502656	7.01962810368185	3.17588269666875	3.46276219665256	7.67863388110151	9.59533124180713
