"Plate.Number","Envelope","PedId","RecId","Source","Gen","Pedigree","ID","Year","Tier","Plot","Range","Pass","New_Block_Pass","New_Block_Range","Comments","Event.Name","Seed.Packaged.","Grind.Tube","Position.in.plate","HPLC.Datafile","d.Tocotrienol","g.Tocotrienol","a.Tocotrienol","d.Tocopherol","g.Tocopherol","a.Tocopherol","Total.Tocotrienols","Total.Tocopherols","Total.Tocochromanols"
"Ames17-Toc-05H","Ames17-EN-2100",3882385,3880915,"17SJMY:2100",1566,"PHG84","PI 601320",2017,4,2100,2,108,3,1,"0","0","Yes","Ames17-GT-1884","A08","Ames17-CT-05H_Ames17-EN-2100_PHG84_17.lcd",0.468970821,6.325059411,9.539204182,1.985268076,20.97907236,13.79692545,16.33323441,36.76126589,53.09450031
"Ames17-Toc-18H","Ames17-EN-2141",3883144,3882790,"17SJMY:2141",799,"R101","NSL 30878",2017,4,2141,3,108,3,1,"0","0","Yes","Ames17-GT-0288","A04","Ames17-CT-18H_Ames17-EN-2141_R101_13.lcd",0.288196433,15.36964325,4.523060229,0.182690701,11.14044768,0.126772564,20.18089991,11.44991095,31.63081086
"Ames17-Toc-18H","Ames17-EN-2180",3883179,3883225,"17SJMY:2180",1038,"Huobai","Ames 2339",2017,4,2180,4,108,3,1,"0","0","Yes","Ames17-GT-0360","A10","Ames17-CT-18H_Ames17-EN-2180_Huobai_19.lcd",0.556038996,11.87396886,10.00483594,2.130595731,42.42771112,7.149711825,22.43484379,51.70801867,74.14286247
"Ames17-Toc-10L","Ames17-EN-2221",3883519,3883265,"17SJMY:2221",1741,"Mo15W","PI 558518",2017,4,2221,5,108,3,2,"0","0","Yes","Ames17-GT-0894","G06","Ames17-CT-10H_Ames17-EN-2221_Mo15W_96.lcd",1.219853985,32.87176549,6.800525111,0.706046365,63.48580036,6.404213072,40.89214459,70.5960598,111.4882044
"Ames17-Toc-18H","Ames17-EN-2260",3883557,3883303,"17SJMY:2260",1391,"245","NSL 8579",2017,4,2260,6,108,3,2,"sweet corn","0","Yes","Ames17-GT-0674","H09","Ames17-CT-18H_Ames17-EN-2260_245_112.lcd",1.21688852,46.0294792,7.642647224,3.575261611,68.36179073,1.687971727,54.88901495,73.62502407,128.514039
"Ames17-Toc-12H","Ames17-EN-2301",3883597,3883343,"17SJMY:2301",1437,"AusTRCF 306068","NSL 437928",2017,4,2301,7,108,3,2,"0","0","Yes","Ames17-GT-1170","H12","Ames17-CT-12H_Ames17-EN-2301_AusTRCF 306068_115.lcd",0.957768523,11.44720369,2.874691085,0.630346989,34.47826449,1.506139565,15.2796633,36.61475104,51.89441435
"Ames17-Toc-12H","Ames17-EN-2340",3883635,3883381,"17SJMY:2340",1225,"AusTRCF 305841","NSL 437915",2017,4,2340,8,108,3,3,"0","0","Yes","Ames17-GT-1699","F03","Ames17-CT-12H_Ames17-EN-2340_AusTRCF 305841_79.lcd",0.216303693,1.928957231,5.281695615,0.598940954,21.23041233,10.10197222,7.426956539,31.9313255,39.35828204
"Ames17-Toc-14H","Ames17-EN-2381",3883673,3883419,"17SJMY:2381",1585,"Mo31W","Ames 28931",2017,4,2381,9,108,3,3,"0","0","Yes","Ames17-GT-0166","F03","Ames17-CT-14H_Ames17-EN-2381_Mo31W_79.lcd",0.251645985,9.57753161,7.561706979,0.82842582,50.89032559,5.418636317,17.39088457,57.13738773,74.5282723
"Ames17-Toc-06H","Ames17-EN-2421",3883711,3883457,"17SJMY:2421",1279,"Va37","Ames 19010",2017,4,2421,10,109,3,3,"0","0","Yes","Ames17-GT-1913","B09","Ames17-CT-06H_Va37_Ames17-EN-2421_31.lcd",4.632650413,96.03147562,8.122373622,3.860315891,51.95809201,2.439758736,108.7864997,58.25816664,167.0446663
"Ames17-Toc-05H","Ames17-EN-2101",3882386,3880916,"17SJMY:2101",1756,"SX-6-3 (Tetraploid)","PI 601331",2017,4,2101,2,109,3,1,"0","0","Yes","Ames17-GT-0815","C07","Ames17-CT-05H_Ames17-EN-2101_SX-6-3 (Tetraploid)_43.lcd",1.081429246,17.20188292,8.204946224,3.634849085,66.48924727,5.021871458,26.48825839,75.14596781,101.6342262
"Ames17-Toc-18H","Ames17-EN-2140",3883143,3882789,"17SJMY:2140",493,"5120B","NSL 30905",2017,4,2140,3,109,3,1,"0","0","Yes","Ames17-GT-0193","A09","Ames17-CT-18H_Ames17-EN-2140_5120B_18.lcd",0.123224093,3.568304407,5.184294578,0.311435595,23.81870171,1.544893248,8.875823078,25.67503055,34.55085363
"Ames17-Toc-17H","Ames17-EN-2181",3883180,3883226,"17SJMY:2181",730,"89S4107","Ames 12816",2017,4,2181,4,109,3,1,"0","0","Yes","Ames17-GT-0041","H01","Ames17-CT-17H_Ames17-EN-2181_89S4107_104.lcd",0.823438476,9.44718972,12.64630833,0.795679409,33.89716973,17.41842744,22.91693653,52.11127659,75.02821312
"Ames17-Toc-10L","Ames17-EN-2220",3883518,3883264,"17SJMY:2220",1436,"Mo2RF","PI 558521",2017,4,2220,5,109,3,2,"0","0","Yes","Ames17-GT-1785","C02","Ames17-CT-10H_Ames17-EN-2220_Mo2RF_38.lcd",0.465601836,13.62715331,6.094115113,0.095161341,10.48116942,2.162262964,20.18687026,12.73859372,32.92546399
"Ames17-Toc-19H","Ames17-EN-2261",3883558,3883304,"17SJMY:2261",585,"B41","NSL 30046",2017,4,2261,6,109,3,2,"0","0","Yes","Ames17-GT-0218","A05","Ames17-CT-19H_Ames17-EN-2261_B41_14.lcd",1.906422574,13.51177775,8.92998575,0.801610798,38.75230386,0.281270997,24.34818607,39.83518566,64.18337173
"Ames17-Toc-13H","Ames17-EN-2300",3883596,3883342,"17SJMY:2300",1,"B73","14SJMY:Breed:0001",2017,4,2300,7,109,3,2,"0","Check","Yes","Ames17-GT-1789","A04","Ames17-CT-13H_Ames17-EN-2300_B73_13.lcd",1.936279471,35.36026724,13.23080817,4.183312435,39.15595282,7.704596554,50.52735488,51.0438618,101.5712167
"Ames17-Toc-12H","Ames17-EN-2341",3883636,3883382,"17SJMY:2341",987,"AusTRCF 306297","NSL 437983",2017,4,2341,8,109,3,3,"0","0","Yes","Ames17-GT-1157","H05","Ames17-CT-12H_Ames17-EN-2341_AusTRCF 306297_108.lcd",0.300120014,2.487068315,5.18064182,1.54936853,42.90044124,1.568353993,7.967830148,46.01816376,53.98599391
"Ames17-Toc-14H","Ames17-EN-2380",3883672,3883418,"17SJMY:2380",1587,"CML 325","Ames 30855",2017,4,2380,9,109,3,3,"0","0","Yes","Ames17-GT-0499","H01","Ames17-CT-14H_Ames17-EN-2380_CML 325_104.lcd",3.208609603,26.92320575,5.276855638,1.625103439,21.50863331,2.015545761,35.40867099,25.14928251,60.5579535
"Ames17-Toc-08H","Ames17-EN-0811",3876510,3875325,"17SJMY:0811",342,"MS57","Ames 24709",2017,2,811,10,11,2,3,"0","0","Yes","Ames17-GT-1538","A04","Ames17-CT-08H_Ames17-EN-0811_MS57_10.lcd",1.253492848,13.46587691,5.905756154,0.385901334,27.00110029,3.803793472,20.62512591,31.1907951,51.81592101
"Ames17-Toc-13H","Ames17-EN-0870",3876568,3875383,"17SJMY:0870",539,"794","PI 601377",2017,2,870,11,11,2,4,"0","0","Yes","Ames17-GT-1282","H03","Ames17-CT-13H_Ames17-EN-0870_794_106.lcd",1.180543273,34.08088624,12.65759877,2.874526449,38.29767826,16.20649072,47.91902828,57.37869543,105.2977237
"Ames17-Toc-16H","Ames17-EN-0891",3876588,3875403,"17SJMY:0891",584,"R222A","NSL 29898",2017,2,891,12,11,2,4,"0","0","Yes","Ames17-GT-0432","G10","Ames17-CT-16H_Ames17-EN-0891_R222A_100.lcd",0.109539198,6.914011476,3.333682425,2.31516873,87.9081306,0.271588127,10.3572331,90.49488745,100.8521206
"Ames17-Toc-14H","Ames17-EN-0950",3876645,3875460,"17SJMY:0950",408,"PHT77","PI 601499",2017,2,950,13,11,2,4,"0","0","Yes","Ames17-GT-0025","B03","Ames17-CT-14H_Ames17-EN-0950_PHT77_25.lcd",0.756045314,19.45336537,10.7104054,0.929678841,41.62378477,9.527196684,30.91981608,52.0806603,83.00047637
"Ames17-Toc-14H","Ames17-EN-0971",3876666,3875481,"17SJMY:0971",1,"B73","14SJMY:Breed:0001",2017,2,971,14,11,2,5,"0","Check","Yes","Ames17-GT-0142","B04","Ames17-CT-14H_Ames17-EN-0971_B73_26.lcd",1.154310068,30.31405254,12.3114353,5.431046568,41.82209097,3.974125382,43.77979791,51.22726292,95.00706083
"Ames17-Toc-03H","Ames17-EN-1030",3876724,3875539,"17SJMY:1030",693,"R853","NSL 42808",2017,2,1030,15,11,2,5,"sweet corn","0","Yes","Ames17-GT-1917","E08","Ames17-03H_Ames17-EN-1030_R853_71.lcd",1.759574363,38.79264929,2.869534993,4.354072354,111.8115449,10.26545715,43.42175864,126.4310744,169.852833
"Ames17-Toc-07H","Ames17-EN-1110",3876803,3875616,"17SJMY:1110",775,"MS107","Ames 24728",2017,2,1110,17,11,2,6,"0","0","Yes","Ames17-GT-0879","A11","Ames17-CT-07H_Ames17-EN-1110_MS107_20.lcd",0.436733184,10.66682547,7.855882861,1.107059361,65.3215647,2.180181868,18.95944152,68.60880593,87.56824744
"Ames17-Toc-05H","Ames17-EN-1131",3876823,3875881,"17SJMY:1131",1213,"NC262","PI 531085",2017,2,1131,18,11,2,6,"0","0","Yes","Ames17-GT-0867","A02","Ames17-CT-05H_Ames17-EN-1131_NC262_11.lcd",3.610573977,38.20200299,7.591434086,1.53889654,52.66722283,1.834774866,49.40401105,56.04089424,105.4449053
"Ames17-Toc-03H","Ames17-EN-1190",3876881,3876015,"17SJMY:1190",756,"58609 A632 (Meth) Bc5S4","PI 648424",2017,2,1190,19,11,2,6,"0","0","Yes","Ames17-GT-1583","E03","Ames17-03H_Ames17-EN-1190_58609 A632 (Meth) Bc5S4_66.lcd",0.167900105,5.51382126,10.87225921,0.315193687,15.20972887,4.619292302,16.55398058,20.14421486,36.69819544
"Ames17-Toc-09H","Ames17-EN-0491",3874996,3875011,"17SJMY:0491",1775,"MR14 (Longfellow Flint)","Ames 30531",2017,2,491,2,11,2,1,"0","0","Yes","Ames17-GT-1675","G05","Ames17-CT-09H_Ames17-EN-0491_MR14 (Longfellow Flint)_94.lcd",0.372307957,7.59096244,9.466315324,1.986681927,48.75015537,2.400380056,17.42958572,53.13721735,70.56680307
"Ames17-Toc-09H","Ames17-EN-0550",3876253,3875068,"17SJMY:0550",57,"F7","PI 257507",2017,2,550,3,11,2,1,"0","0","Yes","Ames17-GT-0777","C01","Ames17-CT-09H_Ames17-EN-0550_F7_36.lcd",0.453695073,19.13555469,2.832714143,3.446083564,50.52984524,5.547838351,22.4219639,59.52376716,81.94573106
"Ames17-Toc-09H","Ames17-EN-0571",3876274,3875089,"17SJMY:0571",102,"W182B","Ames 19330",2017,2,571,4,11,2,1,"0","0","Yes","Ames17-GT-0712","A10","Ames17-CT-09H_Ames17-EN-0571_W182B_18.lcd",0.759586501,20.64532108,4.702296927,2.93747493,53.87002317,1.990825718,26.10720451,58.79832382,84.90552833
"Ames17-Toc-08H","Ames17-EN-0630",3876333,3875148,"17SJMY:0630",104,"ND264","PI 522252",2017,2,630,5,11,2,2,"0","0","Yes","Ames17-GT-0643","C02","Ames17-CT-08H_Ames17-EN-0630_ND264_35.lcd",0.656449763,24.32415183,5.511957298,1.095166753,46.32512112,4.246269351,30.49255889,51.66655723,82.15911612
"Ames17-Toc-08H","Ames17-EN-0651",3876353,3875168,"17SJMY:0651",506,"ZS01250","PI 595616",2017,2,651,6,11,2,2,"0","0","Yes","Ames17-GT-0732","G01","Ames17-CT-08H_Ames17-EN-0651_ZS01250_88.lcd",0.878162162,9.696390285,5.435484324,0.514856272,33.29448166,4.124126423,16.01003677,37.93346435,53.94350112
"Ames17-Toc-08H","Ames17-EN-0710",3876412,3875227,"17SJMY:0710",1,"B73","14SJMY:Breed:0001",2017,2,710,7,11,2,2,"0","Check","Yes","Ames17-GT-1236","C05","Ames17-CT-08H_Ames17-EN-0710_B73_38.lcd",1.14572867,29.38772818,11.88964309,3.518528193,39.95870301,2.681728759,42.42309994,46.15895996,88.5820599
"Ames17-Toc-18H","Ames17-EN-0731",3876433,3875248,"17SJMY:0731",435,"LH85","PI 601405",2017,2,731,8,11,2,3,"0","0","Yes","Ames17-GT-0578","H01","Ames17-CT-18H_Ames17-EN-0731_LH85_104.lcd",0.041376081,0.246090146,1.984918797,0.913237675,55.75514858,6.123762658,2.272385025,62.79214892,65.06453394
"Ames17-Toc-19H","Ames17-EN-0790",3876489,3875304,"17SJMY:0790",196,"FV181","PI 257514",2017,2,790,9,11,2,3,"0","0","no","Ames17-GT-0236","C01","Ames17-CT-19H_Ames17-EN-0790_FV181_37.lcd",0.619992383,25.95267684,10.50557317,0.551689013,20.0414897,5.827317805,37.07824239,26.42049652,63.49873891
"Ames17-Toc-06H","Ames17-EN-2422",3883712,3883458,"17SJMY:2422",870,"Tx738","Ames 22765",2017,4,2422,10,110,3,3,"0","0","Yes","Ames17-GT-1078","D08","Ames17-CT-06H_Tx738_Ames17-EN-2422_57.lcd",0.546977595,11.84449074,10.60579375,0.673767557,21.20197181,4.643852431,22.99726209,26.51959179,49.51685388
"Ames17-Toc-06H","Ames17-EN-2459",3883731,3883477,"17SJMY:2459",1345,"A243-1-2(S10) INBRED (PERUVIAN)","PI 221805",2017,4,2459,11,110,3,4,"0","0","Yes","Ames17-GT-1615","H06","Ames17-CT-05H_Ames17-EN-2459_A243-1-2(S10) INBRED (PERUVIAN)_45.lcd",1.78152704,36.81314493,10.82600573,1.859556163,58.4159054,9.617260022,49.4206777,69.89272159,119.3133993
"Ames17-Toc-05H","Ames17-EN-2102",3882387,3880917,"17SJMY:2102",1376,"LH156","PI 601403",2017,4,2102,2,110,3,1,"0","0","Yes","Ames17-GT-1515","D10","Ames17-CT-05H_Ames17-EN-2102_LH156_59.lcd",0.9902838,20.87458406,8.621870349,1.042787011,25.52006533,6.739734696,30.48673821,33.30258703,63.78932524
"Ames17-Toc-18H","Ames17-EN-2139",3883142,3882788,"17SJMY:2139",1078,"L 289","NSL 65872",2017,4,2139,3,110,3,1,"0","0","Yes","Ames17-GT-0723","A05","Ames17-CT-18H_Ames17-EN-2139_L 289_14.lcd",0.333016763,22.16666025,8.13087894,0.146493751,8.383765446,5.070411714,30.63055596,13.60067091,44.23122687
"Ames17-Toc-17H","Ames17-EN-2182",3883181,3883227,"17SJMY:2182",1172,"89S4145","Ames 12821",2017,4,2182,4,110,3,1,"0","0","Yes","Ames17-GT-1300","G07","Ames17-CT-17H_Ames17-EN-2182_89S4145_97.lcd",0.448850584,16.5339238,7.100626121,1.960410109,41.36549372,2.99927148,24.0834005,46.32517531,70.40857582
"Ames17-Toc-11H","Ames17-EN-2219",3883517,3883263,"17SJMY:2219",1467,"Mo11","PI 558527",2017,4,2219,5,110,3,2,"0","0","Yes","Ames17-GT-1223","A03","Ames17-CT-11H_Ames17-EN-2219_Mo11_12.lcd",1.120448078,11.89141419,9.397586582,2.704601921,70.78641854,0.554479579,22.40944885,74.04550004,96.45494889
"Ames17-Toc-18H","Ames17-EN-2262",3883559,3883305,"17SJMY:2262",1519,"A","NSL 30861",2017,4,2262,6,110,3,2,"0","0","Yes","Ames17-GT-0416","B09","Ames17-CT-18H_Ames17-EN-2262_A_31.lcd",0.526696564,12.7706857,4.679039145,0.766363064,27.20729058,0.601365629,17.97642141,28.57501927,46.55144068
"Ames17-Toc-12H","Ames17-EN-2299",3883595,3883341,"17SJMY:2299",1438,"AusTRCF 306242","NSL 437937",2017,4,2299,7,110,3,2,"0","0","Yes","Ames17-GT-1759","F06","Ames17-CT-12H_Ames17-EN-2299_AusTRCF 306242_82.lcd",0.987452538,9.266407806,12.34532902,2.177733003,49.60634777,5.395964524,22.59918936,57.1800453,79.77923466
"Ames17-Toc-14H","Ames17-EN-2379",3883671,3883417,"17SJMY:2379",1619,"CML 337","Ames 30857",2017,4,2379,9,110,3,3,"0","0","Yes","Ames17-GT-0737","H02","Ames17-CT-14H_Ames17-EN-2379_CML 337_105.lcd",1.667051153,40.11301403,14.57658728,1.697553422,39.97580315,5.450658898,56.35665246,47.12401547,103.4806679
"Ames17-Toc-06H","Ames17-EN-2423",3883713,3883459,"17SJMY:2423",1752,"CML 322","Ames 27096",2017,4,2423,10,111,3,3,"0","0","Yes","Ames17-GT-0812","A11","Ames17-CT-06H_CML 322_Ames17-EN-2423_20.lcd",0.510303825,9.862522281,4.192783624,0.16055097,13.38983199,1.342606232,14.56560973,14.89298919,29.45859892
