ID	Tier	Range	Pass	Year	check	is.experimental	plate	d.T3	g.T3	a.T3	d.T	g.T	a.T	Total.Tocotrienols	Total.Tocopherols	Total.Tocochromanols
PI 594060	3	29	41	2015	99	1	3	0.652195623	12.35900229	9.398565953	0.563649737	24.92545636	11.7369457	22.40976386	37.2260518	60.52767289
Ames 28978	3	3	41	2015	99	1	5	0.939422886	6.177624244	3.364444753	1.538637621	35.50196513	2.983112602	10.48149188	40.02371536	51.30829869
PI 186193	3	31	41	2015	99	1	8	1.007346597	25.78329762	3.307830821	1.282868547	35.67997604	1.566693689	33.67051012	38.52953828	72.955012
PI 561523	3	32	41	2015	99	1	4	0.5170377	16.37453708	6.39243097	6.234913932	83.71630486	2.021972243	23.28400575	91.97319103	116.2595319
Ames 26909	3	33	41	2015	99	1	16	0.44695114	14.20357885	3.996451936	0.153893358	11.38505543	4.323659814	18.64698193	15.86260861	35.40293153
CIze 90	3	34	41	2015	99	1	6	1.65826778	23.60036038	9.943358734	2.147399077	44.36506584	6.117230595	35.20198689	52.62969551	88.55561074
14SJMY:Breed:0001	3	35	41	2015	1	0	16	2.157439988	45.22219098	10.94091564	2.976314183	35.01159857	6.456997179	58.32054662	44.44490993	103.6955616
Ames 12728	3	36	41	2015	99	1	19	0.142436864	7.508505554	11.68366134	3.010258439	74.81115817	9.764146046	19.33460376	87.58556265	108.0739018
NSL 437895	3	37	41	2015	99	1	12	0.94952074	5.191070081	4.166192275	1.54852803	29.12022825	4.081481905	10.3067831	34.75023819	45.68196287
PI 561527	3	38	41	2015	99	1	6	0.677737137	23.15365702	3.85305062	1.357401507	37.95754586	0.872262348	27.68444477	40.18720971	68.80830344
Ames 14113	3	39	41	2015	99	1	12	0.597355321	13.26577051	4.046398086	2.044508633	44.70733784	0.748966644	17.90952392	47.50081312	66.16958842
PI 358539	3	4	41	2015	99	1	5	1.108263042	8.586166197	6.51829739	1.576909883	35.35248775	1.304969272	16.21272663	38.23436691	55.37012536
Ames 29451	3	40	41	2015	99	1	5	1.11182549	5.850715738	8.163695726	0.540290395	18.96421394	5.085820316	15.12623695	24.59032465	40.72972194
Ames 23503	3	6	41	2015	99	1	14	2.166588958	37.02863059	8.250152133	0.218918239	7.057319679	2.814553089	47.44537168	10.09079101	58.34262687
14SJMY:Breed:0001	3	7	41	2015	1	0	16	2.172332443	43.24698546	9.165850214	4.086476512	30.08942958	3.819238523	54.58516812	37.99514461	93.39411957
PI 583352	3	8	41	2015	99	1	2	0.719945949	27.52076123	4.218359322	2.621051721	52.7719885	0.758233973	36.67742582	56.15127419	93.98874319
Ames 12820	3	9	41	2015	99	1	11	0.26856066	4.618758037	2.534922924	0.490151802	14.73046808	0.850389421	7.422241621	16.0710093	24.23842609
NSL 28965	3	10	42	2015	99	1	9	1.806302051	21.32857177	7.659061273	1.692713241	46.1859213	12.78254312	30.79393509	60.66117766	92.23042837
PI 559919	3	11	42	2015	99	1	21	3.456490012	31.25600741	12.24021194	5.130481292	116.4345598	1.520188522	46.95270936	123.0852296	171.0464612
PI 601466	3	12	42	2015	99	1	11	0.685088811	12.18783673	6.569636453	1.311377193	45.7289774	4.75408001	19.44256199	51.7944346	72.14884767
Ames 26804	3	13	42	2015	99	1	12	3.034713222	12.03420629	2.628909869	0.950949098	22.97642633	3.720565879	17.69782938	27.6479413	46.0997117
NSL 437962	3	14	42	2015	99	1	1	0.132962238	7.683698711	6.933236536	1.444734235	34.13592591	8.201765569	14.74989748	43.78242571	59.8882949
Ames 26125	3	16	42	2015	99	1	12	0.384300174	15.64052849	6.193266625	1.924126214	40.63296989	3.018897787	22.21809528	45.57599389	68.49264557
NSL 65872	3	17	42	2015	99	1	3	0.914968703	21.39234601	5.00263325	0.251600838	11.59009807	6.605839306	27.30994796	18.44753822	46.76449413
PI 553060	3	18	42	2015	99	1	3	0.244890149	9.129001634	3.603447779	3.832381829	54.61267268	2.790920491	12.97733956	61.235975	74.99469617
PI 608778	3	19	42	2015	99	1	3	1.127709465	16.30040312	6.711024467	1.413041362	55.88779318	7.017939933	24.13913706	64.31877447	89.22280979
Ames 28414	3	20	42	2015	99	1	5	1.133470598	35.53721869	8.419180045	0.730041744	45.46619967	10.3581974	45.08986933	56.55443881	102.6046062
NSL 437979	3	21	42	2015	99	1	5	0.388295704	3.066115044	3.443441158	0.546664635	34.26331658	0.852956173	6.897851906	35.66293739	43.71112689
PI 594052	3	22	42	2015	99	1	9	0.176676026	10.41634305	7.448995306	0.58220389	22.39325141	6.727280916	18.04201439	29.70273622	48.488159
Ames 24989	3	23	42	2015	99	1	16	0.612211778	25.39889459	5.689043605	2.589952138	35.55733474	5.678779006	31.70014998	43.82606588	76.33715511
NSL 30068	3	24	42	2015	99	1	4	0.278647795	8.80484993	8.270759199	0.113759472	6.628493806	7.330836167	17.35425692	14.07308945	32.45811426
PI 406123	3	25	42	2015	99	1	8	0.294989373	4.847740301	7.098462222	2.80570114	44.93309788	6.366281145	15.76842288	54.10508016	70.63474346
PI 601686	3	26	42	2015	99	1	9	1.930964764	23.954994	4.388490857	0.956837946	28.43313676	5.860884003	30.27444962	35.25085871	66.25131841
Ames 28942	3	27	42	2015	99	1	13	2.582545651	15.95163659	11.59247193	0.926265994	28.86479648	8.330346439	30.12665417	38.12140892	68.87302618
PI 595569	3	29	42	2015	99	1	10	1.191675954	11.65891421	6.429695577	1.577432537	22.91702505	4.254025109	19.28028574	28.74848269	48.78195406
Ames 28980	3	3	42	2015	99	1	1	0.396182884	14.0158888	2.428940296	4.225675654	26.8068899	1.428289905	16.84101198	32.46085546	50.56011448
PI 186215	3	31	42	2015	99	1	9	2.642421002	29.98306847	2.200483237	1.301129662	32.04042901	0.786729879	34.82597271	34.12828855	69.62188426
PI 564852	3	32	42	2015	99	1	5	1.043413226	15.25841959	10.576433	1.186939858	62.99637682	7.172537975	26.87826582	71.35585466	99.12883482
14SJMY:Breed:0001	3	34	42	2015	1	0	16	2.239074345	45.75898965	11.36200859	3.381109287	36.41372822	6.222984041	59.36007259	46.01782154	106.2708151
PI 459078	3	35	42	2015	99	1	9	0.469268974	11.55818595	4.053147114	3.230509978	43.03031606	0.583161571	16.08060204	46.84398761	63.61567191
Ames 12740	3	36	42	2015	99	1	12	0.996260477	16.07812687	5.715475239	1.699241888	34.72758345	2.438840528	22.78986259	38.86566586	62.49140578
NSL 437913	3	37	42	2015	99	1	19	0.915112583	28.81668162	11.94502633	8.161016466	69.62650377	8.59339188	41.67682053	86.38091211	129.1404828
PI 561604	3	38	42	2015	99	1	19	0.955931276	25.48451587	13.04055855	0.894153047	29.3528618	10.53318031	39.48100569	40.78019516	81.20036065
Ames 18999	3	39	42	2015	99	1	15	5.782209093	10.84097176	7.336339147	10.72514318	107.2805774	4.892206091	23.95952	122.8979267	148.3212493
PI 405709	3	4	42	2015	99	1	19	0.897634707	20.80073159	6.221184431	3.243076989	60.66525543	3.880328754	27.91955072	67.78866118	96.52494327
Ames 30531	3	40	42	2015	99	1	9	0.230109725	7.387172633	3.434045325	1.79968189	37.87646882	0.778352868	11.05132768	40.45450358	52.33771075
PI 587139	3	5	42	2015	99	1	14	3.630173703	50.49656229	4.891104092	4.143406364	65.79602527	3.074292802	59.01784008	73.01372444	132.6789869
Ames 24716	3	6	42	2015	99	1	11	0.409537805	4.846000709	6.241200214	0.459318872	10.59444154	8.150520065	11.49673873	19.20428047	31.58612684
NSL 42807	3	7	42	2015	99	1	12	1.973880384	30.26160348	9.889981295	6.08408262	97.16096801	5.984116809	42.12546516	109.2291674	152.0959324
14SJMY:Breed:0001	3	8	42	2015	1	0	10	2.231099901	41.21124013	6.15493861	2.972338496	23.87026622	2.162698884	49.59727864	29.0053036	79.36066793
Ames 19001	3	9	42	2015	99	1	5	1.906201925	21.45882418	2.361362847	2.771172854	58.74107648	0.896626146	25.72638895	62.40887548	89.23821954
14SJMY:Breed:0001	3	10	43	2015	1	0	4	1.645794989	43.04460912	9.223226025	5.235261189	42.77079354	5.00031639	53.91363014	53.00637112	108.0653981
PI 559920	3	11	43	2015	99	1	16	0.304026158	7.679668228	5.243783883	11.54909205	56.32626373	0.78071316	13.22747827	68.65606894	82.72789248
PI 601468	3	12	43	2015	99	1	19	1.074258165	22.65898607	9.328637808	0.649964887	27.05902361	5.165333041	33.06188205	32.87432154	66.90790293
Ames 27065	3	13	43	2015	99	1	14	2.270274134	45.95888479	7.62043606	6.124793064	36.944861	2.600878824	55.84959498	45.67053289	102.2248198
NSL 437983	3	14	43	2015	99	1	9	0.357140479	3.300042618	3.211293331	1.299445504	31.86769163	0.68713939	6.868476428	33.85427652	41.49557646
PI 596501	3	15	43	2015	99	1	15	0.573856189	13.8673414	8.437830875	0.664666427	50.90597619	12.5645153	22.87902846	64.13515792	88.77941329
Ames 26745	3	16	43	2015	99	1	18	0.038736259	5.664586935	4.762200828	0.905518673	33.19134198	3.864669759	6.699056095	37.96153041	45.54858623
NSL 67792	3	17	43	2015	99	1	16	3.841903927	26.06547714	7.260079076	0.173185049	21.44119943	10.42014605	37.16746015	32.03453052	69.9161526
PI 554612	3	18	43	2015	99	1	2	1.148117382	29.93605746	10.36326425	1.461862571	37.05187213	8.290611401	51.81070335	46.8043461	99.80477738
PI 638549	3	19	43	2015	99	1	18	0.554554973	19.74788365	13.11265967	1.761548012	46.46577881	12.38098473	23.04417656	60.60831155	84.61073233
Ames 2338	3	2	43	2015	99	1	9	0.384309702	8.640496289	4.589516333	1.440366773	54.49027328	4.971009685	13.61432232	60.90164974	75.33704007
Ames 28418	3	20	43	2015	99	1	8	0.534628177	12.38963149	6.291130092	0.276141442	7.389875476	2.795394825	22.44902653	10.46141174	33.57035448
NSL 437980	3	21	43	2015	99	1	21	0.24252762	3.83175031	3.867162319	0.36538165	28.35314408	1.048247641	7.941440248	29.76677337	38.66586278
PI 594066	3	22	43	2015	99	1	13	0.584250892	16.47343405	6.257548115	0.838224443	22.05765115	6.063912905	23.31523306	28.9597885	52.87758009
Ames 26135	3	23	43	2015	99	1	6	1.658861477	12.51160922	5.182235031	0.913878108	38.55808728	3.11917818	19.35270572	42.59114357	62.91388461
NSL 30071	3	24	43	2015	99	1	8	1.070986091	20.49944533	6.572782655	0.173345913	8.873399584	3.322955142	31.33803507	12.36970064	44.39206835
PI 601729	3	26	43	2015	99	1	11	0.652558079	21.407667	8.77902619	0.861846171	28.51637044	3.366402076	30.83925127	32.74461868	64.32891405
Ames 28951	3	27	43	2015	99	1	13	2.385313794	16.79220618	7.846699644	5.079913715	47.21498826	4.394625745	27.02421962	56.68952772	84.37922018
NSL 437993	3	28	43	2015	99	1	8	2.66102336	44.67113982	9.821133396	9.493191319	44.29363535	2.505644933	60.68356892	56.2924716	117.630341
PI 596502	3	29	43	2015	99	1	14	1.270210233	20.02100707	5.422177979	0.417200618	24.02510443	5.475412167	26.71339529	29.91771721	57.28376547
Ames 28982	3	3	43	2015	99	1	18	0.327498693	6.546260715	3.902550299	3.657454917	49.44274396	1.063177688	7.689747198	54.16337656	62.80015219
Ames 27447	3	30	43	2015	99	1	18	0.668893546	17.7216658	6.469609443	14.06194917	124.0589126	4.582699964	19.74329586	142.7035618	163.3241316
PI 221811	3	31	43	2015	99	1	11	0.283626345	9.4304859	4.950731339	0.229226976	32.05453053	5.627641908	14.66484358	37.91139941	53.29866097
PI 587132	3	32	43	2015	99	1	16	0.953970773	13.93038813	4.210584165	1.609664521	39.79052219	1.142271674	19.09494307	42.54245838	62.62245163
14SJMY:Breed:0001	3	33	43	2015	1	0	15	2.815927875	45.12595848	11.47763426	3.429513321	38.55888333	8.48573122	59.41952061	50.47412788	111.3910071
CIze 91	3	34	43	2015	99	1	5	2.807045581	21.11667738	5.371681397	1.217752387	49.09304116	0.669804727	29.29540436	50.98059827	81.25406856
PI 509045	3	35	43	2015	99	1	19	0.275373634	28.55563619	4.838198533	1.147262577	68.81004075	1.260710759	33.66920836	71.21801409	105.9644742
Ames 19002	3	36	43	2015	99	1	15	0.349261657	21.34753769	13.19145829	1.509235435	62.00682453	0.513255003	34.88825763	64.02931497	100.4989476
NSL 437929	3	37	43	2015	99	1	1	0.826247771	26.1684238	7.958331442	0.621837504	25.61951527	8.328278581	34.95300301	34.56963136	70.45288668
Ames 19013	3	39	43	2015	99	1	15	0.632908734	25.67855361	15.0023164	2.180504094	88.24888748	7.443850442	41.31377874	97.87324202	140.8065496
PI 427109	3	4	43	2015	99	1	4	0.457949272	10.18156184	7.925804201	0.906852749	35.41294989	8.543289924	18.56531531	44.86309256	64.44222814
PI 587140	3	5	43	2015	99	1	9	0.203391797	7.019498617	7.559229127	0.19935369	11.76012262	5.566877544	14.78211954	17.52635386	33.09357234
Ames 24718	3	6	43	2015	99	1	6	1.020195093	32.55971332	7.701055531	1.856064756	80.70864502	1.620808799	41.28096394	84.18551857	126.8905889
NSL 65874	3	7	43	2015	99	1	14	0.188695318	7.659353112	3.841479044	1.295368004	48.90271447	3.014979517	11.68952747	53.21306199	65.68251407
PI 583774	3	8	43	2015	99	1	19	0.794213575	30.74959287	6.604230704	2.585476677	112.6674452	1.280557412	38.14803715	116.5334792	155.6227687
Ames 19003	3	9	43	2015	99	1	6	0.391239366	6.360558931	6.939973942	0.336839959	17.42427151	3.766719071	13.69177224	21.52783054	36.14690624
NSL 28968	3	10	44	2015	99	1	18	1.514755807	15.33556695	6.382246711	0.20140553	10.28558368	2.042631985	18.18479252	12.5296212	31.54398428
14SJMY:Breed:0001	3	11	44	2015	1	0	5	3.324836655	46.08689717	8.225676345	4.802173954	42.53644581	5.565457762	57.63741017	52.90407753	111.4630458
PI 601572	3	12	44	2015	99	1	6	0.659699787	13.03058842	8.130293015	1.888931832	48.19527852	6.206573044	21.82058122	56.29078339	79.33355881
Ames 27138	3	13	44	2015	99	1	13	0.377328944	8.052909007	10.16985006	0.782315623	26.29207312	6.600104398	18.60008801	33.67449314	52.93415822
NSL 437992	3	14	44	2015	99	1	9	1.32633045	23.01654239	9.984190524	8.823784361	44.80213612	3.698194875	34.32706336	57.32411536	92.39652407
PI 597926	3	15	44	2015	99	1	13	1.649036822	27.28377196	8.570283578	0.082774365	7.843959208	3.314087843	37.50309236	11.24082142	49.33505305
Ames 26746	3	16	44	2015	99	1	12	0.850125839	13.7647448	10.44840065	1.276371938	44.47875371	8.210290157	25.06327129	53.9654158	79.85007824
NSL 437925	3	17	44	2015	99	1	11	0.46705216	7.259030002	3.981357272	0.570132358	19.31686264	3.34610828	11.70743943	23.23310328	35.86456892
PI 555660	3	18	44	2015	99	1	8	0.865491184	21.49050738	7.779508478	0.712966207	20.27559914	4.235037662	33.58868558	25.22360301	59.59221272
PI 638550	3	19	44	2015	99	1	15	1.500302087	32.38153274	8.557534252	2.010538866	101.1726086	2.646582052	42.43936908	105.8297295	149.9059585
Ames 12814	3	2	44	2015	99	1	13	0.703800542	10.24659639	6.340561688	2.332973592	34.41769789	7.678261285	17.29095862	44.42893277	62.35085988
Ames 28419	3	20	44	2015	99	1	9	1.125809395	26.13364224	5.590137946	1.254900606	27.09876126	0.520896631	32.84958958	28.8745585	62.50633557
NSL 438030	3	21	44	2015	99	1	12	0.095942856	1.924264402	4.792801475	3.584842698	38.62800922	5.672663271	6.813008732	47.88551519	55.48342843
PI 594087	3	22	44	2015	99	1	19	0.775231699	16.91146001	4.364346501	1.202574033	45.77055591	7.84945235	22.05103821	54.8225823	78.07063398
Ames 26742	3	23	44	2015	99	1	14	1.925551401	59.15224223	5.586510691	1.207461751	36.68648585	0.814911833	66.66430432	38.70885943	106.0112505
NSL 30875	3	24	44	2015	99	1	17	0.929082121	24.17601036	6.506445756	7.796564212	186.494918	2.403112657	31.61153823	196.6945948	229.13749
PI 531510	3	25	44	2015	99	1	12	0.315163075	16.69213138	4.150133771	0.688341484	14.96238683	1.511916817	21.15742823	17.16264513	39.07846529
PI 601785	3	26	44	2015	99	1	14	1.264181424	31.9975343	8.648859648	2.224487222	78.66552004	8.670339414	41.91057537	89.56034667	132.1663021
Ames 29008	3	27	44	2015	99	1	9	0.227802196	8.325774231	3.952646471	3.90543959	47.22959871	2.248221997	12.5062229	53.3832603	66.66969228
NSL 438021	3	28	44	2015	99	1	15	0.195684466	3.673681639	7.120096329	1.325687866	59.41071287	7.242539024	10.98946243	67.97893976	80.44206753
PI 601172	3	29	44	2015	99	1	11	0.183839123	3.731023137	6.668277768	0.123073273	3.973581792	3.97564459	10.58314003	8.072299655	19.47967934
Ames 28983	3	3	44	2015	99	1	9	0.367562047	4.301112301	3.808594168	1.927799687	55.1292827	0.803696192	8.477268515	57.86077858	66.90692887
Ames 28367	3	30	44	2015	99	1	14	0.974798738	9.368409304	10.29560881	0.193009989	13.40360508	5.529423057	20.63881685	19.12603813	40.53641189
14SJMY:Breed:0001	3	31	44	2015	1	0	9	2.583432697	43.22283412	6.57317525	3.997486364	37.31235512	3.173632278	52.37944206	44.48347376	97.58824607
PI 596629	3	32	44	2015	99	1	9	0.85231517	18.92215729	6.513294422	0.739073716	29.49169729	2.35777738	26.28776688	32.58854839	59.55307486
Ames 27097	3	33	44	2015	99	1	6	3.747913718	23.17035538	2.921728536	1.373136692	43.34673695	0.408764579	29.83999764	45.12863822	75.94362366
CIze 127	3	34	44	2015	99	1	6	0.380972719	3.517944901	7.541379549	0.45471087	18.68243722	9.645902952	11.44029717	28.78305104	41.14915375
PI 509046	3	35	44	2015	99	1	17	0.265606136	20.92530678	3.926101195	0.941379512	57.89847287	1.045348295	25.11701411	59.88520068	86.03002609
Ames 19007	3	36	44	2015	99	1	19	0.610885974	19.9884519	4.440048482	1.615755794	43.69274684	0.753768173	25.03938635	46.0622708	72.14533553
NSL 437956	3	37	44	2015	99	1	19	0.639779649	21.15116603	8.944433187	0.517878455	22.7224994	8.590132852	30.73537887	31.8305107	63.64301068
PI 592733	3	38	44	2015	99	1	11	0.206209841	6.367390732	2.468805566	2.751505952	53.20091208	0.63688981	9.042406139	56.58930784	66.22034753
Ames 22759	3	39	44	2015	99	1	8	0.53325678	10.86615142	4.565609042	2.350692217	50.42105857	1.858271243	19.54693267	54.63002203	74.95468416
PI 509542	3	4	44	2015	99	1	5	1.099779155	9.657138349	3.490401296	2.450538748	64.57589514	0.960349463	14.2473188	67.98678335	83.3176582
Ames 30534	3	40	44	2015	99	1	16	0.40852089	26.97576613	4.666975531	2.620420159	59.32938789	1.486940895	32.05126255	63.43674894	96.48552971
PI 594048	3	5	44	2015	99	1	13	0.579724577	34.48035362	4.851791704	2.281098766	54.30178384	0.719241798	39.9118699	57.3021244	97.83928109
Ames 24727	3	6	44	2015	99	1	2	2.218485243	17.68099495	6.097127964	0.198397433	12.2818772	0.234411153	32.09373612	12.71468579	46.41404791
NSL 68211	3	7	44	2015	99	1	16	0.174013467	8.876738988	9.116289076	2.679775075	72.5694127	1.709963444	18.16704153	76.95915122	96.0585162
PI 587138	3	8	44	2015	99	1	5	1.698994654	10.92330599	6.043569972	1.675699013	51.09105385	1.044322892	18.66587061	53.81107576	73.39987494
Ames 19016	3	9	44	2015	99	1	5	1.174486995	19.44768416	4.424410756	0.522089946	22.88965051	0.313812059	25.04658191	23.72555251	49.88321386
Ames 19283	3	10	45	2015	99	1	10	0.227027302	4.909606917	5.677266465	0.869797594	21.78115623	8.059265639	10.81390068	30.71021946	42.17138314
NSL 29287	3	11	45	2015	99	1	18	0.978150996	9.630330575	11.496697	1.468388345	52.34703947	16.65591391	13.0123364	70.47134173	84.48670148
PI 564682	3	12	45	2015	99	1	18	2.829107309	38.56067893	4.963305983	0.20943523	22.30817888	5.019868141	42.4275684	27.53748225	70.93486964
14SJMY:Breed:0001	3	13	45	2015	1	0	13	2.880678478	39.73239795	6.348348678	3.960821797	28.43422011	2.696727564	48.9614251	35.09176947	84.68303805
Ames 27160	3	14	45	2015	99	1	16	0.779401246	20.4762581	6.455988987	3.651975331	41.22804478	8.511370532	27.71164833	53.39139064	81.97416063
PI 601301	3	16	45	2015	99	1	18	0.834044125	36.25486783	10.50438094	0.482824004	38.30284015	12.74025582	39.28528252	51.52591998	91.76926541
Ames 26748	3	17	45	2015	99	1	4	0.246042005	12.46909874	5.659496244	1.668144266	55.34021286	0.651071637	18.37463698	57.65942876	76.93952594
NSL 437931	3	18	45	2015	99	1	6	1.116444976	15.94826689	6.470517433	1.312510366	49.42329172	8.838428243	23.53522929	59.57423033	84.47545775
PI 587131	3	19	45	2015	99	1	4	0.088346101	5.571286246	2.06246832	1.440910478	41.58141802	0.903878422	7.722100667	43.92620692	52.66025016
PI 641242	3	20	45	2015	99	1	14	0.235757809	7.95910892	4.70495607	1.697016598	41.51842123	6.124023541	12.8998228	49.33946137	62.92031933
Ames 28939	3	21	45	2015	99	1	14	0.436515599	18.28517968	8.816576643	2.36131887	46.31796715	9.560677479	27.53827192	58.2399635	86.41419003
PI 186229	3	22	45	2015	99	1	14	1.084401162	23.8753583	3.373191668	1.317813196	54.81601538	4.568620076	28.33295113	60.70244865	89.67459818
Ames 26750	3	24	45	2015	99	1	9	0.40355996	7.875460771	9.327522482	0.887355693	31.47495396	14.97189935	17.60654321	47.33420901	65.6099003
NSL 30877	3	25	45	2015	99	1	17	1.041212482	28.72362694	4.209407488	19.47856229	142.0267993	5.179362678	33.97424691	166.6847243	201.5189532
PI 539927	3	26	45	2015	99	1	2	1.795914036	18.09495988	8.108664875	2.062183074	27.27651723	2.652454981	36.10820366	31.99115528	69.43808439
